,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
3468,General debate,A_65_PV.16_E, 2010-09-25 ,Tadic,Serbia,Boris  Tadic,SRB,President of the Republic of Serbia 
3469,General debate,A_65_PV.16_E, 2010-09-25 ,Mswati III,Swaziland,1968-   King of Swaziland Mswati III,SWZ,Head of State of the Kingdom of Swaziland 
3470,General debate,A_65_PV.16_E, 2010-09-25 ,Liverpool,Dominica,Nicholas Joseph Orville  Liverpool,DMA,President of the Commonwealth of Dominica 
3442,General debate,A_65_PV.17_E, 2010-09-25 ,Elshareef,Sudan,Mustafa Elhossein  Elshareef,SDN,
3443,General debate,A_65_PV.17_E, 2010-09-25 ,Shin,Republic of Korea,Kak-soo  Shin,KOR,Acting Minister for Foreign Affairs and Trade of the Republic of Korea. Mr. Shin Kak-soo (Republic of Korea): I would like to begin by extending my warmest congratulations to you
3444,General debate,A_65_PV.17_E, 2010-09-25 ,Nalbandyan,Armenia,Edward  Nalbandyan,ARM,Minister for Foreign Affairs of the Republic of Armenia. Mr. Nalbandyan (Armenia) (spoke in French): Each year
3445,General debate,A_65_PV.17_E, 2010-09-25 ,Nkoana-Mashabane,South Africa,Maite Emily  Nkoana-Mashabane,ZAF,Minister for International Relations and Cooperation of South Africa. Ms. Nkoana-Mashabane (South Africa): My delegation joins previous speakers in expressing our congratulations to Mr. Joseph Deiss on his election as President of the General Assembly at its sixty-fifth session. We want to take this opportunity to assure him of our full cooperation and to wish him a very successful and rewarding this opportunity to thank Mr. Ali Treki for the excellent work he did in steering this Assembly during his tenure as President during its sixty-fourth session. 
3446,General debate,A_65_PV.17_E, 2010-09-25 ,Spindelegger,Austria,Michael  Spindelegger,AUT,Federal Minister for European and International Affairs of Austria. Mr. tragic earthquake in Haiti
3447,General debate,A_65_PV.17_E, 2010-09-25 ,Moratinos Cuyaubé,Spain,Miguel Angel  Moratinos Cuyaubé,ESP,Minister for Foreign Affairs and Cooperation of the Kingdom of Spain. in Spanish): May my first words be to congratulate the newly appointed President of the Assembly
3448,General debate,A_65_PV.17_E, 2010-09-25 ,Frattini,Italy,Franco  Frattini,ITA,Minister for Foreign Affairs of Italy. Mr. Frattini (Italy): Italy is about to celebrate the one hundred and fiftieth anniversary of its unification. We are a young country
3449,General debate,A_65_PV.17_E, 2010-09-25 ,Hasina,Bangladesh,Sheikh  Hasina,BGD,Prime Minister of the Peoples Republic of Bangladesh 
3450,General debate,A_65_PV.17_E, 2010-09-25 ,Alik,Micronesia,Alik L.   Alik,FSM,Vice-President of the Federated States of Micronesia 
3451,General debate,A_65_PV.17_E, 2010-09-25 ,Rufyikiri,Burundi,Gervais  Rufyikiri,BDI,Second Vice- President of the Republic of Burundi 
3452,General debate,A_65_PV.17_E, 2010-09-25 ,Tong,Kiribati,Anote  Tong,KIR,President
3453,General debate,A_65_PV.17_E, 2010-09-25 ,Klaus,Czech Republic,Václav  Klaus,CZE,President of the Czech Republic 
3454,General debate,A_65_PV.17_E, 2010-09-25 ,Ramos-Horta,Timor-Leste,José  Ramos-Horta,TLS,President of Address by His Excellency Mr. Jose Ramos-Horta
3424,General debate,A_65_PV.19_E, 2010-09-27 ,Adam,Seychelles,Jean-Paul  Adam,SYC,Minister for Foreign Affairs of the Republic of Seychelles. this opportunity to join those who have come before me in congratulating His Excellency Mr. Joseph Deiss on his election as President of our Assembly and on his diligent stewardship of the proceedings thus far. I also thank and congratulate His Excellency Mr. Ali Abdussalam Treki for his leadership and drive at the head of the sixty-fourth session of the Assembly. We spent the first three days last week debating the progress made — or not made
3425,General debate,A_65_PV.19_E, 2010-09-27 ,Rodríguez Parrilla,Cuba,Bruno  Rodríguez Parrilla,CUB,Minister for Foreign Affairs of the Republic of Cuba. in Spanish): Yesterday was exactly the fiftieth anniversary of the first speech of Commander in Chief Fidel Castro Ruz in this Hall
3426,General debate,A_65_PV.19_E, 2010-09-27 ,Al-Khalifa,Bahrain,Shaikh Khalid Bin Ahmed bin Mohammed   Al-Khalifa,BHR,Minister for Foreign Affairs of the Kingdom of Bahrain. Shaikh Al-Khalifa (Bahrain) (spoke in Arabic): First of all
3427,General debate,A_65_PV.19_E, 2010-09-27 ,Kazakbaev,Kyrgyzstan,Ruslan   Kazakbaev,KGZ,Minister for Foreign Affairs of the Kyrgyz Republic. Mr. Kazakbaev (Kyrgyzstan) (spoke in Russian): I would first like to congratulate you
3428,General debate,A_65_PV.19_E, 2010-09-27 ,Medelci,Algeria,Mourad  Medelci,DZA,Minister for Foreign Affairs of the Democratic Republic of Algeria. Mr. Medelci (Algeria) (spoke in Arabic): First of all
3429,General debate,A_65_PV.19_E, 2010-09-27 ,Kouchner,France,Bernard  Kouchner,FRA,Minister for Foreign and European Affairs of the French Republic. Mr. Kouchner (France) (spoke in French): I come to this rostrum on behalf of France to express my sincere and fervent faith in the United Nations. Frances ambition is to be a major actor in building a system of global governance that is more just
3430,General debate,A_65_PV.19_E, 2010-09-27 ,Condor,Saint Kitts and Nevis,Sam  Condor,KNA,Deputy Prime Minister and Minister for Foreign Affairs
3431,General debate,A_65_PV.19_E, 2010-09-27 ,El Fassi,Morocco, Abbas  El Fassi,MAR,Prime Minister of the Kingdom of Morocco
3432,General debate,A_65_PV.19_E, 2010-09-27 ,Mularoni,San Marino,Antonella  Mularoni,SMR,Prime Minister of the Republic of San Marino 
3433,General debate,A_65_PV.19_E, 2010-09-27 ,Malielegaoi,Samoa,Tuilaepa Sailele  Malielegaoi,WSM,Prime Minister
3434,General debate,A_65_PV.19_E, 2010-09-27 ,Mosisili,Lesotho,Pakalitha Bethuel  Mosisili,LSO,Prime Minister and Minister for Defense and Public Service of the Kingdom of Lesotho 
3435,General debate,A_65_PV.19_E, 2010-09-27 ,Bainimarama,Fiji,Josaia V.  Bainimarama,FJI,Prime Minister of the Republic of the Fiji Islands 
3436,General debate,A_65_PV.19_E, 2010-09-27 ,Razak,Malaysia,Mohd Najib Tun Abdul  Razak,MYS,Prime Minister of Malaysia 
3437,General debate,A_65_PV.19_E, 2010-09-27 ,Golding,Jamaica,Orette Bruce   Golding,JAM,Prime Minister of Jamaica 
3438,General debate,A_65_PV.19_E, 2010-09-27 ,Taha,Sudan,Ali Osman  Taha,SDN,Vice-President of the Republic of the Sudan 
3439,General debate,A_65_PV.19_E, 2010-09-27 ,Pinda,United Republic of Tanzania,Mizengo  Pinda,TZA,Prime Minister of the United Republic of Tanzania 
3440,General debate,A_65_PV.19_E, 2010-09-27 ,Waheed,Maldives,Mohamed  Waheed,MDV,Vice- President of the Republic of Maldives 
3441,General debate,A_65_PV.19_E, 2010-09-27 ,Moreno Garcés,Ecuador,Lenin  Moreno Garcés,ECU,Vice-President of the Republic of Ecuador 
3405,General debate,A_65_PV.20_E, 2010-09-27 ,Batbold,Mongolia,Sukhbaatar  Batbold,MNG,Prime Minister of Mongolia 
3406,General debate,A_65_PV.20_E, 2010-09-27 ,Mwansa,Zambia,Kalombo T.  Mwansa,ZMB,Minister of Defence of the Republic of Zambia. Mr. Mwansa (Zambia): I stand before this Assembly as an envoy of His Excellency Mr. Rupiah Bwezani Banda
3407,General debate,A_65_PV.20_E, 2010-09-27 ,Balói,Mozambique,Oldemiro Julio Marques  Balói,MOZ,an idea and
3408,General debate,A_65_PV.20_E, 2010-09-27 ,Bolkiah,Brunei Darussalam,Mohamed  Bolkiah,BRN,Minister for Foreign Affairs and Trade of Brunei Darussalam. Prince Mohamed Bolkiah (Brunei Darussalam): I would like to congratulate you
3409,General debate,A_65_PV.20_E, 2010-09-27 ,Rawal,Nepal,Bhim Bahadur   Rawal,NPL,Minister for Home Affairs of the Federal Democratic Republic of Nepal. Mr. Rawal (Nepal): I wish to extend our sincere congratulations to you
3410,General debate,A_65_PV.20_E, 2010-09-27 ,Gambi,Central African Republic,Antoine  Gambi,CAF,His Excellency Al Hadji Yahya A. J. J. Jammeh. First of all
3411,General debate,A_65_PV.20_E, 2010-09-27 ,Ramos,Sao Tome and Principe,Manuel Salvador dos  Ramos,STP,Minister for Foreign Affairs
3412,General debate,A_65_PV.20_E, 2010-09-27 ,Tangara,Gambia,Mamadou   Tangara,GMB,Minister for Foreign Affairs
3413,General debate,A_65_PV.20_E, 2010-09-27 ,Martin,Ireland,Micheál  Martin,IRL,T.D.
3414,General debate,A_65_PV.20_E, 2010-09-27 ,Agovaka,Solomon Islands,Peter Shanel   Agovaka,SLB,Minister for Foreign Affairs and External Trade of the Solomon Islands. Mr. Agovaka (Solomon Islands): It is indeed an honour for me to congratulate you
3415,General debate,A_65_PV.20_E, 2010-09-27 ,Santos López,Nicaragua,Samuel  Santos López,NIC,Minister for Foreign Affairs of the Republic of Nicaragua. in Spanish): In the name of the Nicaraguan people and of Comrade President Commander Daniel Ortega Saavedra
3416,General debate,A_65_PV.20_E, 2010-09-27 ,Rassoul,Afghanistan,Zalmai   Rassoul,AFG,Minister for Foreign Affairs of the Islamic Republic of Afghanistan. join previous speakers in congratulating you
3417,General debate,A_65_PV.20_E, 2010-09-27 ,Persad-Bissessar,Trinidad and Tobago,Kamla   Persad-Bissessar,TTO,MP
3418,General debate,A_65_PV.20_E, 2010-09-27 ,Kosor,Croatia,Jadranka   Kosor,HRV,Prime Minister of the Republic of Croatia 
3419,General debate,A_65_PV.20_E, 2010-09-27 ,Thomas,Grenada,Tillman   Thomas,GRD,Prime Minister and Minister of National Security
3420,General debate,A_65_PV.20_E, 2010-09-27 ,Natapei,Vanuatu,Edward Nipake   Natapei,VUT,Prime Minister of the Republic of Vanuatu 
3421,General debate,A_65_PV.20_E, 2010-09-27 ,Bartumeu Cassany,Andorra,Jaume  Bartumeu Cassany,AND,Head of Government of the Principality of Andorra 
3422,General debate,A_65_PV.20_E, 2010-09-27 ,Spencer,Antigua and Barbuda,Winston Baldwin  Spencer,ATG,Prime Minister and Minister for Foreign Affairs of Antigua and Barbuda 
3423,General debate,A_65_PV.20_E, 2010-09-27 ,Somare,Papua New Guinea,Michael  Somare,PNG,Prime Minister of Papua New Guinea 
3390,General debate,A_65_PV.21_E, 2010-09-28 ,Bilé,Equatorial Guinea,Pastor Micha Ondo  Bilé,GNQ,Minister for Foreign Affairs
3391,General debate,A_65_PV.21_E, 2010-09-28 ,Mohammed,Eritrea,Osman Saleh   Mohammed,ERI,Minister for Foreign Affairs of Eritrea. Mr. Saleh (Eritrea): Let me start by extending my sincere congratulations to you
3392,General debate,A_65_PV.21_E, 2010-09-28 ,Mladenov,Bulgaria,Nickolay  Mladenov,BGR,Minister for Foreign Affairs of the Republic of Bulgaria. Mr. Mladenov (Bulgaria): Every year we come together in this great Hall of the United Nations
3393,General debate,A_65_PV.21_E, 2010-09-28 ,Boolell,Mauritius,Arvin  Boolell,MUS,Minister for Foreign Affairs
3394,General debate,A_65_PV.21_E, 2010-09-22 ,Droutsas,Greece,Dimitris  Droutsas,GRC,Minister for Foreign Affairs of the Hellenic Republic. Mr. Droutsas (Greece): I would like to thank the President of the General Assembly at its sixty-fourth session
3395,General debate,A_65_PV.21_E, 2010-09-28 ,Qureshi,Pakistan,Makhdoom Shah Mahmood  Qureshi,PAK,Minister for Foreign Affairs of the Islamic Republic of Pakistan. Mr. Qureshi (Pakistan): I wish to congratulate the President of the General Assembly at its sixty-fifth session on his election. As one of the Vice-Presidents at this session
3396,General debate,A_65_PV.21_E, 2010-09-28 ,Mumuni,Ghana,Muhammad  Mumuni,GHA,Minister for Foreign Affairs and Regional Integration of Ghana. (Ghana): Let me begin by congratulating the President of the Assembly on his election to lead the Assembly at its sixty-fifth session. I trust that he will
3397,General debate,A_65_PV.21_E, 2010-09-28 ,Al-Moualem,Syrian Arab Republic,Walid  Al-Moualem,SYR,Minister for Foreign Affairs of the Syrian Arab Republic. Mr. Al-Moualem (Syrian Arab Republic) (spoke in Arabic): Allow me to congratulate Mr. Joseph Deiss personally
3398,General debate,A_65_PV.21_E, 2010-09-28 ,Yeo,Singapore,George Yong-Boon   Yeo,SGP,Minister for Foreign Affairs of the Republic of Singapore. the global economic situation has improved considerably
3399,General debate,A_65_PV.21_E, 2010-09-28 ,Win,Myanmar,Nyan  Win,MMR,Minister for Foreign Affairs of the Union of Myanmar. Mr. Win (Myanmar) (spoke in Burmese; English text provided by the delegation): May I
3400,General debate,A_65_PV.21_E, 2010-09-28 ,Symonette,Bahamas,T. Brent  Symonette,BHS,Deputy Prime Minister and Minister for Foreign Affairs of the Commonwealth of the Bahamas. the very serious 11 to in I take this opportunity Mr. Symonette (Bahamas): On behalf of the Government and people of the Commonwealth of the Bahamas
3401,General debate,A_65_PV.21_E, 2010-09-28 ,Hor,Cambodia,Namhong  Hor,KHM,most of whom are from Somalia. We are well aware of the effects of the security
3402,General debate,A_65_PV.21_E, 2010-09-28 ,Liberman,Israel,Avigdor  Liberman,ISR,Deputy Prime Minister and Minister for Foreign Affairs of Israel. development sustainable adversely affect and 7 Mr. Liberman (Israel): When I arrived yesterday in New York
3403,General debate,A_65_PV.21_E, 2010-09-28 ,Al-Qirbi,Yemen,Abubakr A.  Al-Qirbi,YEM,Minister for Foreign Affairs of the Republic of Yemen. in Arabic): Mr. President
3404,General debate,A_65_PV.21_E, 2010-09-28 ,Borg,Malta,Tonio  Borg,MLT,Deputy Prime Minister and Minister for Foreign Affairs of the Republic of Malta. Mr. Borg (Malta): Mr. President
3365,General debate,A_65_PV.22_E, 2010-09-28 ,Ren,China,Yisheng  Ren,CHN,
3366,General debate,A_65_PV.22_E, 2010-09-28 ,Tag-Eldin,Egypt,Hatem  Tag-Eldin,EGY,
3367,General debate,A_65_PV.22_E, 2010-09-28 ,Núñez Mosquera,Cuba,Pedro  Núñez Mosquera,CUB,head of the delegation of the Republic of Cape Verde. Mr. Lima (Cape Verde) (spoke in French): I would like first of all to pay tribute to you
3368,General debate,A_65_PV.22_E, 2010-09-28 ,Al-Yafei,United Arab Emirates,Abdulkhaleq Bin-Dhaaer  Al-Yafei,ARE,Secretary of the General Peoples Committee for Foreign Liaison and International Cooperation of the Socialist Peoples Libyan Arab Jamarihiya. Mr. Kousa (Libyan Arab Jamahiriya) (spoke in Arabic): I am happy to congratulate you
3369,General debate,A_65_PV.22_E, 2010-09-28 ,Haile,Eritrea,Elsa  Haile,ERI,
3370,General debate,A_65_PV.22_E, 2010-09-28 ,Salsabili,Iran,Mansour  Salsabili,IRN,
3371,General debate,A_65_PV.22_E, 2010-09-28 ,Nega,Ethiopia,Reta Alemu  Nega,ETH,
