,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
387,General debate,A_49_PV.21_E, 1994-10-06 ,Gurirab,Namibia,Theo-Ben  Gurirab,NAM,
388,General debate,A_49_PV.21_E, 1994-10-06 ,Marchan,Ecuador,Jaime  Marchan,ECU,
389,General debate,A_49_PV.21_E, 1994-10-06 ,Drnovsek,Slovenia,Janez  Drnovsek,SVN,Prime Minister of the Republic of Slovenia 
390,General debate,A_49_PV.21_E, 1994-10-06 ,Sylla,Madagascar,Jacques  Sylla,MDG,on whom I now call. Mr. Sylla (Madagascar) (interpretation from French): the delegation of Madagascar
391,General debate,A_49_PV.21_E, 1994-10-06 ,Bizimungu,Rwanda,Pasteur  Bizimungu,RWA,President of the Rwandese Republic 
392,General debate,A_49_PV.21_E, 1994-10-06 ,Hassanal Bolkiah,Brunei Darussalam,Sultan of Brunei Darussalam  Hassanal Bolkiah,BRN,Sultan and Yang Di Pertuan of Brunei Darussalam 
373,General debate,A_49_PV.22_E, 1994-10-07 ,Solomon,Eritrea,Petros  Solomon,ERI,Minister for Foreign Affairs of Eritrea. Mr. Solomon (Eritrea): At the outset I wish to seize this opportunity to congratulate Mr. Amara Essy on his election as the President of the General Assembly at its forty-ninth session. I am confident that he will guide our deliberations with wisdom and skill. live in harmony
374,General debate,A_49_PV.22_E, 1994-10-07 ,Aziz,Iraq,Tariq  Aziz,IRQ,
375,General debate,A_49_PV.22_E, 1994-10-07 ,Gatti,San Marino,Gabriele  Gatti,SMR,
376,General debate,A_49_PV.22_E, 1994-10-07 ,Robertson,Jamaica,Paul  Robertson,JAM,
377,General debate,A_49_PV.22_E, 1994-10-07 ,Alassounouma,Togo,Boumbera  Alassounouma,TGO,
378,General debate,A_49_PV.22_E, 1994-10-07 ,Kpomakpor,Liberia,David  Kpomakpor,LBR,Chairman of the Council of State of the Liberian National Transitional Government of the Republic of Liberia 
368,General debate,A_49_PV.23_E, 1994-10-07 ,Soonsiri,Thailand,Prasong  Soonsiri,THA,
369,General debate,A_49_PV.23_E, 1994-10-07 ,Saemala,Solomon Islands,Francis J.  Saemala,SLB,Britain and the United States of America in what has become known as the Lockerbie crisis. This problem was raised
370,General debate,A_49_PV.23_E, 1994-10-07 ,Muntasser,Libyan Arab Jamahiriya,Omar  Muntasser,LBY,
371,General debate,A_49_PV.23_E, 1994-10-07 ,Nguyen,Viet Nam,Manh Cam  Nguyen,VNM,on whom I now call. First
372,General debate,A_49_PV.23_E, 1994-10-07 ,Dlamini,Swaziland,Prince of Swaziland  Dlamini,SWZ,Prime Minister of the Kingdom of Swaziland 
356,General debate,A_49_PV.24_E, 1994-10-10 ,Acharya,Nepal,Jayaraj  Acharya,NPL,
357,General debate,A_49_PV.24_E, 1994-10-10 ,Palsson,Iceland,Gunnar  Palsson,ISL,
358,General debate,A_49_PV.24_E, 1994-10-10 ,Jameel,Maldives,Fathulla  Jameel,MDV,on whom I now call. Mr. Jameel (Maldives): It gives me great pleasure to congratulate Mr. Amara Essy on his election to guide the work of the General Assembly at its forty-ninth session. His election to that important post is testimony to his personal credentials and to the important role played by Cote dIvoire in international affairs. I am confident that his wise guidance and leadership will enable this session of the General Assembly to deal successfully with the very important issues on its agenda. I should also like to commend the work of his predecessor
359,General debate,A_49_PV.24_E, 1994-10-10 ,Charles,Dominica,Mary Eugenia  Charles,DMA,Prime Minister and Minister for Finance and Economic Affairs of the Commonwealth of Dominica
360,General debate,A_49_PV.24_E, 1994-10-10 ,Miller,Barbados,Billie  Miller,BRB,on whom I now call. Ms. Miller (Barbados): Mr President
361,General debate,A_49_PV.24_E, 1994-10-10 ,Simmonds,Saint Kitts and Nevis,Kennedy  Simmonds,KNA,Prime Minister and Minister for Foreign Affairs of Saint Kitts and Nevis 
362,General debate,A_49_PV.25_E, 1994-10-10 ,Tshering,Bhutan,Ugyen  Tshering,BTN,
363,General debate,A_49_PV.25_E, 1994-10-10 ,Oyono Ndong Mifumu (Equatorial Guinea),Equatorial Guinea,yono Ndong Mifumu ,GNQ,
364,General debate,A_49_PV.25_E, 1994-10-10 ,Haggar,Chad,Ahmat Abderaman  Haggar,TCD,
365,General debate,A_49_PV.25_E, 1994-10-10 ,Turnquest,Bahamas,Orville  Turnquest,BHS,
366,General debate,A_49_PV.25_E, 1994-10-10 ,Gombosuren,Mongolia,Tserenpiliin  Gombosuren,MNG,
367,General debate,A_49_PV.25_E, 1994-10-10 ,Allen,Saint Vincent and the Grenadines,Alpian  Allen,VCT,
351,General debate,A_49_PV.26_E, 1994-10-11 ,Chygir,Belarus,Mikhail  Chygir,BLR,Prime Minister of the Republic of Belarus 
352,General debate,A_49_PV.26_E, 1994-10-11 ,Maraj,Trinidad and Tobago,Ralph  Maraj,TTO,
353,General debate,A_49_PV.26_E, 1994-10-11 ,Mushota,Zambia,Remmy  Mushota,ZMB,
354,General debate,A_49_PV.26_E, 1994-10-11 ,Gyaw,Myanmar,Ohn  Gyaw,MMR,
355,General debate,A_49_PV.26_E, 1994-10-11 ,Ssemogerere,Uganda,Paul  Ssemogerere,UGA,
342,General debate,A_49_PV.27_E, 1994-10-11 ,Legwaila,Botswana,Pholile  Legwaila,BWA,
343,General debate,A_49_PV.27_E, 1994-10-11 ,Seydou,Niger,Adamou  Seydou,NER,
344,General debate,A_49_PV.27_E, 1994-10-11 ,Muller,Marshall Islands,Phillip H.  Muller,MHL,on whom I now call. Mr. Muller (Marshall Islands): Allow me at the the General outset Assembly on his unanimous election. It is indeed a great to congratulate the President of 21 General Assembly Forty-ninth session for his country. honour delegations willingness to assist him in his duties. I can assure him of my Let me also congratulate His Excellency Ambassador Samuel Insanally of Guyana on the exemplary manner in which he carried out his duties. His innovative use of expert hearings on the question of development were followed closely by the Marshall Islands delegation. My are compliments our distinguished Secretary-General
345,General debate,A_49_PV.27_E, 1994-10-11 ,Sagaf,Comoros,Said  Sagaf,COM,President of the Federal Islamic Republic of the Comoros
346,General debate,A_49_PV.27_E, 1994-10-11 ,Sonko,Gambia,Bolong  Sonko,GMB,Minister of External Affairs of the Republic of the Gambia. Mr. Sonko (Gambia): My delegation welcomes the election of Ambassador Amara Essy as President of the forty-ninth session of the General Assembly with a genuine feeling of great pride and satisfaction; he is not only our neighbour in the West African subregion
347,General debate,A_49_PV.27_E, 1994-10-11 ,Morales Troncoso,Dominican Republic,Carlos  Morales Troncoso,DOM,Secretary of State for Foreign Affairs of the Dominican Republic. Mr. Morales-Troncoso (Dominican Republic) (interpretation from Spanish): On behalf of the Dominican Republic and its Constitutional President
348,General debate,A_49_PV.27_E, 1994-10-11 ,Shamuyarira,Zimbabwe,Nathan.  Shamuyarira,ZWE,
349,General debate,A_49_PV.27_E, 1994-10-11 ,Mokhehle,Lesotho,Ntsu  Mokhehle,LSO,Prime Minister of the Kingdom of Lesotho 
350,General debate,A_49_PV.27_E, 1994-10-11 ,Hjelm-Wallen,Sweden,Lena  Hjelm-Wallen,SWE,
337,General debate,A_49_PV.28_E, 1994-10-12 ,Ngendahayo,Burundi,Jean-Marie  Ngendahayo,BDI,
338,General debate,A_49_PV.28_E, 1994-10-12 ,Pursoo,Grenada,Eugene M.  Pursoo,GRD,
339,General debate,A_49_PV.28_E, 1994-10-12 ,Mallet,Saint Lucia,William George  Mallet,LCA,
340,General debate,A_49_PV.28_E, 1994-10-12 ,Barrow,Belize,Dean  Barrow,BLZ,on whom I now call. Mr. Barrow (Belize): 
341,General debate,A_49_PV.28_E, 1994-10-12 ,Lima,Guinea-Bissau,Marcelino  Lima,GNB,on whom I now call. by text furnished from French Mr. Lima (Guinea-Bissau) (spoke in Portuguese; interpretation the delegation): Allow me first of all
508,General debate,A_49_PV.4_E, 1994-09-26 ,Bedie,Côte d'Ivoire,Henri  Bedie,CIV,President of the Republic of Cote dIvoire 
509,General debate,A_49_PV.4_E, 1994-09-26 ,Salinas de Gortari,Mexico,Carlos  Salinas de Gortari,MEX,after delivering their statements
510,General debate,A_49_PV.4_E, 1994-09-26 ,Clinton,United States,Bill  Clinton,USA,President of the United States of America 
511,General debate,A_49_PV.4_E, 1994-09-26 ,Amorim,Brazil,Celso  Amorim,BRA,
497,General debate,A_49_PV.5_E, 1994-09-26 ,Moura,Angola,Venancio de  Moura,AGO,
498,General debate,A_49_PV.5_E, 1994-09-26 ,Velayati,Iran,Ali Akbar  Velayati,IRN,on whom I now call. Mr. Velayati (Islamic Republic of Iran) (spoke in Farsi; English text furnished by the delegation): May I at the outset congratulate Mr. Amara Essy on his well- deserved election to the presidency of the forty-ninth session of the General Assembly. Allow me to emphasize my delegations complete readiness to cooperate with him and other delegations during this session. I also wish to express my satisfaction at the presence of the delegation of the democratic Government of South Africa at this session. On the eve of the fiftieth anniversary of the United Nations
499,General debate,A_49_PV.5_E, 1994-09-26 ,Abu Saleh,Sudan,Hussein  Abu Saleh,SDN,
500,General debate,A_49_PV.5_E, 1994-09-26 ,Haiveta,Papua New Guinea,Chris  Haiveta,PNG,
501,General debate,A_49_PV.5_E, 1994-09-26 ,Kadirgamar,Sri Lanka,Lakshman  Kadirgamar,LKA,
502,General debate,A_49_PV.5_E, 1994-09-26 ,Iliescu,Romania,Ion  Iliescu,ROU,President of Romania 
503,General debate,A_49_PV.5_E, 1994-09-26 ,Godal,Norway,Bjorn  Godal,NOR,
504,General debate,A_49_PV.5_E, 1994-09-26 ,Calderon Sol,El Salvador,Armando  Calderon Sol,SLV,President of the Republic of El Salvador 
505,General debate,A_49_PV.5_E, 1994-09-26 ,Chamorro,Nicaragua,Violeta  Chamorro,NIC,President of the Republic of Nicaragua 
506,General debate,A_49_PV.5_E, 1994-09-26 ,Samper Pizaro,Colombia,Ernesto  Samper Pizaro,COL,President of the Republic of Colombia 
507,General debate,A_49_PV.5_E, 1994-09-26 ,Yeltsin,Russian Federation,Boris Nikolayevich  Yeltsin,RUS,President of the Russian Federation 
492,General debate,A_49_PV.6_E, 1994-09-27 ,Olechowski,Poland,Andrzej.  Olechowski,POL,
493,General debate,A_49_PV.6_E, 1994-09-27 ,Mierlo,Netherlands,Hans van  Mierlo,NLD,
494,General debate,A_49_PV.6_E, 1994-09-27 ,MENEM,Argentina,CARLOS SAUL.  MENEM,ARG,
495,General debate,A_49_PV.6_E, 1994-09-27 ,Lacalle,Uruguay,Luis Alberto  Lacalle,URY,President of the Eastern Republic of Uruguay 
496,General debate,A_49_PV.6_E, 1994-09-27 ,Reina Idiaquez,Honduras,Carlos Roberto  Reina Idiaquez,HND,Constitutional President of the Republic of Honduras 
481,General debate,A_49_PV.7_E, 1994-09-27 ,Bounkoulou,Congo,Benjamin  Bounkoulou,COG,Minister for Foreign Affairs
482,General debate,A_49_PV.7_E, 1994-09-27 ,Insulza,Chile,José Miguel  Insulza,CHL,
483,General debate,A_49_PV.7_E, 1994-09-27 ,Boueiz,Lebanon,Fares  Boueiz,LBN,
484,General debate,A_49_PV.7_E, 1994-09-27 ,Ould Lekhal,Mauritania,Mohamed  Ould Lekhal,MRT,
485,General debate,A_49_PV.7_E, 1994-09-27 ,McKinnon,New Zealand,John.  McKinnon,NZL,
486,General debate,A_49_PV.7_E, 1994-09-27 ,Niasse,Senegal,Moustapha  Niasse,SEN,
487,General debate,A_49_PV.7_E, 1994-09-27 ,Barroso,Portugal,José Manuel Durão  Barroso,PRT,
488,General debate,A_49_PV.7_E, 1994-09-27 ,Kono,Japan,Yohei  Kono,JPN,
489,General debate,A_49_PV.7_E, 1994-09-27 ,Claes,Belgium,Willy  Claes,BEL,President of the United States of America
490,General debate,A_49_PV.7_E, 1994-09-27 ,Izetbegovic,Bosnia and Herzegovina,Alija  Izetbegovic,BIH,President of the Presidency of the Republic of Bosnia and Herzegovina 
491,General debate,A_49_PV.7_E, 1994-09-27 ,Ulmanis,Latvia,Guntis  Ulmanis,LVA,President of Republic of Latvia the 
475,General debate,A_49_PV.8_E, 1994-09-28 ,Hurd,United Kingdom,Douglas  Hurd,GBR,on whom I now call. Mr. Hurd (United Kingdom): I should like first to congratulate you most warmly
476,General debate,A_49_PV.8_E, 1994-09-28 ,Papoulias,Greece,Karolos  Papoulias,GRC,
477,General debate,A_49_PV.8_E, 1994-09-28 ,Udovenko,Ukraine,Hennadiy  Udovenko,UKR,
478,General debate,A_49_PV.8_E, 1994-09-28 ,Juppé,France,Alain  Juppé,FRA,
479,General debate,A_49_PV.8_E, 1994-09-28 ,Qian,China,Qichen.  Qian,CHN,
480,General debate,A_49_PV.8_E, 1994-09-28 ,Figueres Olsen,Costa Rica,Jose Maria  Figueres Olsen,CRI,Constitutional President of the Republic of Costa Rica by Mr. 
465,General debate,A_49_PV.9_E, 1994-09-28 ,Al-Thani,Qatar,Meshal Hamad Mohamed J.   Al-Thani,QAT,Minister for Foreign Affairs of Qatar. 33 General Assembly Forty-ninth session Mr. Al-Thani (Qatar) (interpretation from Arabic): I should like
466,General debate,A_49_PV.9_E, 1994-09-28 ,St. Jorre,Seychelles,Danielle de  St. Jorre,SYC,
467,General debate,A_49_PV.9_E, 1994-09-28 ,Crvenkovski,The former Yugoslav Republic of Macedonia,Stevo  Crvenkovski,MKD,
468,General debate,A_49_PV.9_E, 1994-09-28 ,Aranibar Quiroga,Bolivia,Antonio  Aranibar Quiroga,BOL,
469,General debate,A_49_PV.9_E, 1994-09-28 ,Luuk,Estonia,Juri  Luuk,EST,
470,General debate,A_49_PV.9_E, 1994-09-28 ,Kukan,Slovakia,Eduard  Kukan,SVK,
471,General debate,A_49_PV.9_E, 1994-09-28 ,Spring,Ireland,Dick  Spring,IRL,
472,General debate,A_49_PV.9_E, 1994-09-28 ,Kingibe,Nigeria,Baba Gana  Kingibe,NGA,
473,General debate,A_49_PV.9_E, 1994-09-28 ,Tudjman,Croatia,Franjo  Tudjman,HRV,President of the Republic of Croatia 
474,General debate,A_49_PV.9_E, 1994-09-28 ,Ter-Petrossian,Armenia,Levon  Ter-Petrossian,ARM,President of the Republic of Armenia 
