,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
4016,General debate,A_68_PV.14_E, 2013-09-26 ,Di Rupo,Belgium,Elio  Di Rupo,BEL,Prime Minister of the Kingdom of Belgium 
3992,General debate,A_68_PV.15_E, 2013-09-27 ,Ikouebe,Congo,Basile  Ikouebe,COG,Minister for Foreign Affairs and La Francophonie of the Republic of the Congo. Mr. Ikouebe (Congo) (spoke in French): At the beginning of this week
3993,General debate,A_68_PV.15_E, 2013-09-27 ,Timmermans,Netherlands,Franciscus Cornelis Gerardus Maria  Timmermans,NLD,Minister for Foreign Affairs of the Kingdom of the Netherlands. Mr. Timmermans (Netherlands): This year
3994,General debate,A_68_PV.15_E, 2013-09-27 ,Bishop,Australia,Julie  Bishop,AUS,Minister for Foreign Affairs of the Commonwealth of Australia. Ms. Bishop (Australia): As a freshly minted Foreign Minister
3995,General debate,A_68_PV.15_E, 2013-09-27 ,Kamilov,Uzbekistan,Abdulaziz  Kamilov,UZB,Minister for Foreign Affairs of the Republic of Uzbekistan. Mr. Kamilov (Uzbekistan): 
3996,General debate,A_68_PV.15_E, 2013-09-27 ,Wang,China,Yi  Wang,CHN,Minister for Foreign Affairs of the Peoples Republic of China. Mr. Wang Yi (China) (spoke in Chinese): This year has been an unusual one in Chinas development. Chinas new central collective leadership has put forward the concept of the “Chinese dream”
3997,General debate,A_68_PV.15_E, 2013-09-27 ,Yun,Republic of Korea,Byung-se  Yun,KOR,Minister for Foreign Affairs of the Republic of Korea Mr. Yun Byung-se (Republic of Korea): May I first congratulate you
3998,General debate,A_68_PV.15_E, 2013-09-27 ,Lavrov,Russian Federation,Sergei Viktorovich  Lavrov,RUS,Minister for Foreign Affairs of the Russian Federation. Mr. Lavrov (Russian Federation) (spoke in Russian): increasingly International relations are becoming complex and multidimensional
3999,General debate,A_68_PV.15_E, 2013-09-27 ,Clegg,United Kingdom,Nick  Clegg,GBR,Deputy Prime Minister of the United Kingdom of Great Britain and Northern Ireland. Mr. Clegg (United Kingdom): In my lifetime
4000,General debate,A_68_PV.15_E, 2013-09-27 ,Douglas,Saint Kitts and Nevis,Denzil  Douglas,KNA,Prime Minister
4001,General debate,A_68_PV.15_E, 2013-09-27 ,Sharif,Pakistan,Muhammad Nawaz  Sharif,PAK,Prime Minister of the Islamic Republic of Pakistan 
4002,General debate,A_68_PV.15_E, 2013-09-27 ,Faure,Seychelles,Danny  Faure,SYC,Vice-President of the Republic of Seychelles 
4003,General debate,A_68_PV.15_E, 2013-09-27 ,Bográn,Honduras,María Antonieta Guillén De  Bográn,HND,Vice-President of the Republic of Honduras 
4004,General debate,A_68_PV.15_E, 2013-09-27 ,Vicente,Angola,Manuel Domingos  Vicente,AGO,Vice-President of the Republic of Angola 
4005,General debate,A_68_PV.15_E, 2013-09-27 ,Al-Khuzaie,Iraq,Khudheir Mussa Jafar  Al-Khuzaie,IRQ,Vice-President of the Republic of Iraq 
4006,General debate,A_68_PV.15_E, 2013-09-27 ,Keita,Mali,Ibrahim Boubacar  Keita,MLI,President of the Republic of Mali 
4007,General debate,A_68_PV.15_E, 2013-09-27 ,Tupou VI,Tonga,King of Tonga  Tupou VI,TON,King of the Kingdom of Tonga 
4008,General debate,A_68_PV.15_E, 2013-09-27 ,Jammeh,Gambia,A.J.J.  Jammeh,GMB,President of the Republic of the Gambia 
3981,General debate,A_68_PV.16_E, 2013-09-27 ,Venizelos,Greece,Evangelos  Venizelos,GRC,the Deputy Prime Minister and Minister for Foreign Affairs of the Hellenic Republic. Mr. Venizelos (Greece) (spoke in French): I congratulate Mr. John Ashe on his election as President of the General Assembly at its sixty-eighth session. I convey my deep gratitude and appreciation to the Secretary-General for his work to strengthen the role and effectiveness of the United Nations
3982,General debate,A_68_PV.16_E, 2013-09-27 ,Asselborn,Luxembourg,Jean  Asselborn,LUX,Deputy Prime Minister and Minister for Foreign Affairs of the Grand Duchy of Luxembourg. Mr. Asselborn (Luxembourg) (spoke in French): 
3983,General debate,A_68_PV.16_E, 2013-09-27 ,Rusnok,Czech Republic,Jirí  Rusnok,CZE,Prime Minister of the Czech Republic 
3984,General debate,A_68_PV.16_E, 2013-09-27 ,Nguyen,Viet Nam,Tan Dung  Nguyen,VNM,Prime Minister of the Socialist Republic of Viet Nam 
3985,General debate,A_68_PV.16_E, 2013-09-27 ,Dukanovic,Montenegro,Milo  Dukanovic,MNE,Prime Minister of Montenegro 
3986,General debate,A_68_PV.16_E, 2013-09-27 ,Valentini,San Marino,Pasquale  Valentini,SMR,Minister for Foreign and Political Affairs
3987,General debate,A_68_PV.16_E, 2013-09-27 ,Gruevski,The former Yugoslav Republic of Macedonia,Nikola  Gruevski,MKD,Prime Minister of the former Yugoslav Republic of Macedonia 
3988,General debate,A_68_PV.16_E, 2013-09-27 ,Hasina,Bangladesh,Sheikh  Hasina,BGD,Prime Minister of the Peoples Republic of Bangladesh 
3989,General debate,A_68_PV.16_E, 2013-09-27 ,Malielegaoi,Samoa,Tuilaepa Sailele  Malielegaoi,WSM,Prime Minister of the Independent State of Samoa 
3990,General debate,A_68_PV.16_E, 2013-09-27 ,Gonsalves,Saint Vincent and the Grenadines,Ralph  Gonsalves,VCT,Prime Minister of Saint Vincent and the Grenadines 
3991,General debate,A_68_PV.16_E, 2013-09-27 ,Kikwete,United Republic of Tanzania,Jakaya  Kikwete,TZA,President of the United Republic of Tanzania 
3974,General debate,A_68_PV.17_E, 2013-09-27 ,Bazoum,Niger,Mohamed  Bazoum,NER,Minister of State for Foreign Affairs
3975,General debate,A_68_PV.17_E, 2013-09-27 ,Jaua Milano,Venezuela,Elías  Jaua Milano,VEN,Minister for Foreign Affairs of the Bolivarian Republic of Venezuela. Mr. Jaua Milano (Bolivarian Republic of Venezuela) (spoke in Spanish): At the outset
3976,General debate,A_68_PV.17_E, 2013-09-27 ,Tuomioja,Finland,Erkki  Tuomioja,FIN,Minister for Foreign Affairs of Finland. Mr. Tuomioja (Finland): We have convened here in New York at a time that poses enormous challenges to the authority and credibility of the United Nations. First
3977,General debate,A_68_PV.17_E, 2013-09-27 ,Rassoul,Afghanistan,Zalmai   Rassoul,AFG,Minister for Foreign Affairs of the Islamic Republic of Afghanistan. Mr. Rassoul (Afghanistan): I bring to all warm greetings and the good wishes of the Afghan people. I have the honour to address the General Assembly in the last year of the current elected Government of Afghanistan. I therefore think that it is useful briefly to revisit the story of Afghanistan over the past 12 years
3978,General debate,A_68_PV.17_E, 2013-09-27 ,Natalewaga,Indonesia,Marty M.  Natalewaga,IDN,Minister for Foreign Affairs of Indonesia. Mr. Natalegawa (Indonesia): Let me begin by congratulating His Excellency Ambassador John Ashe on his election to the presidency of the General Assembly at its sixty-eighth session. May I also take this opportunity to commend His Excellency Mr. Vuk Jeremic for his skilful stewardship of the sixty-seventh session. Our profound appreciation of course also goes to Secretary-General Ban Ki-moon for his inspirational leadership of the Organization. 
3979,General debate,A_68_PV.17_E, 2013-09-27 ,Idrissov,Kazakhstan,Erlan  Idrissov,KAZ,Minister for Foreign Affairs of the Republic of Kazakhstan. like first Mr. Idrissov (Kazakhstan): On behalf of the Republic of Kazakhstan
3980,General debate,A_68_PV.17_E, 2013-09-27 ,Karti,Sudan,Ali Ahmed  Karti,SDN,Minister for Foreign Affairs of the Republic of the Sudan. Mr. Karti (Sudan) (spoke in Arabic): Today
3957,General debate,A_68_PV.18_E, 2013-09-28 ,Mammadyarov,Azerbaijan,Elmar Maharram oglu  Mammadyarov,AZE,Minister for Foreign Affairs of Azerbaijan. Mr. Mammadyarov (Azerbaijan): At the outset
3958,General debate,A_68_PV.18_E, 2013-09-28 ,Abdyldaev,Kyrgyzstan,Erlan  Abdyldaev,KGZ,Minister for Foreign Affairs of the Kyrgyz Republic. Mr. Abdyldayev (Kyrgyzstan) (spoke in Russian): Thirteen years have passed since the adoption of the Millennium Declaration (resolution )
3959,General debate,A_68_PV.18_E, 2013-09-28 ,Fahmy,Egypt,Nabil  Fahmy,EGY,Minister for Foreign Affairs of the Arab Republic of Egypt. Mr. Fahmy (Egypt) (spoke in Arabic): It gives me pleasure to congratulate Mr. John Ashe and his friendly country
3960,General debate,A_68_PV.18_E, 2013-09-28 ,Machete,Portugal,Rui  Machete,PRT,Minister of State and Foreign Affairs of the Republic of Portugal. Mr. Machete (spoke in Portuguese; English text provided by the delegation): As this is the first time that I take the floor before the General Assembly
3961,General debate,A_68_PV.18_E, 2013-09-28 ,Makei,Belarus,Vladimir  Makei,BLR,Minister for Foreign Affairs of Belarus. Mr. Makei (Belarus) (spoke in Russian): I will begin with a simple question: what is the key challenge facing todays world? I believe that it is the fact that humankinds societal evolution has not kept pace with globalization. We are constantly lagging behind. Our failure to adjust quickly and effectively has given rise to a range of political
3962,General debate,A_68_PV.18_E, 2013-09-28 ,Corlatean,Romania,Titus  Corlatean,ROU,Minister for Foreign Affairs of Romania. Mr. Corlatean (Romania) (spoke in French): I have the honour to speak today on behalf of the delegation of Romania. First
3963,General debate,A_68_PV.18_E, 2013-09-28 ,Westerwelle,Germany,Guido  Westerwelle,DEU,Minister for Foreign Affairs of the Federal Republic of Germany. text provided by Mr. Westerwelle (Germany) (spoke in German
3964,General debate,A_68_PV.18_E, 2013-09-28 ,Dion,Papua New Guinea,Leo  Dion,PNG,Deputy Prime Minister of Papua New Guinea. Mr. Dion (Papua New Guinea): I am honoured to deliver this statement on behalf of Prime Minister Peter ONeill and the people of Papua New Guinea. I also wish to congratulate you
3965,General debate,A_68_PV.18_E, 2013-09-28 ,Neves,Cape Verde,José Maria Pereira  Neves,CPV,Prime Minister of the Republic of Cape Verde 
3966,General debate,A_68_PV.18_E, 2013-09-28 ,Singh,India,Manmohan  Singh,IND,Prime Minister of the Republic of India 
3967,General debate,A_68_PV.18_E, 2013-09-28 ,Regmi,Nepal,Khil Raj  Regmi,NPL,Chairman of the Council of Ministers of the Federal Democratic Republic of Nepal 
3968,General debate,A_68_PV.18_E, 2013-09-28 ,Razak,Malaysia,Mohd Najib Tun Abdul  Razak,MYS,Prime Minister of Malaysia 
3969,General debate,A_68_PV.18_E, 2013-09-28 ,Petit,Andorra,Antoni Martí  Petit,AND,Head of Government of the Principality of Andorra 
3970,General debate,A_68_PV.18_E, 2013-09-28 ,Rama,Albania,Edi  Rama,ALB,Prime Minister of the Republic of Albania 
3971,General debate,A_68_PV.18_E, 2013-09-28 ,Carcasses,Vanuatu,Moana Jacques Kalosil  Carcasses,VUT,Prime Minister of the Republic of Vanuatu 
3972,General debate,A_68_PV.18_E, 2013-09-28 ,Ramgoolam,Mauritius,Navinchandra  Ramgoolam,MUS,Prime Minister
3973,General debate,A_68_PV.18_E, 2013-09-28 ,Simpson-Miller,Jamaica,Portia  Simpson-Miller,JAM,Prime Minister
3946,General debate,A_68_PV.19_E, 2013-09-28 ,Al-Qirbi,Yemen,Abubakr A.  Al-Qirbi,YEM,Minister for Foreign Affairs of the Government of National Reconciliation of the Republic of Yemen. Mr. Al-Qirbi (Yemen) (spoke in Arabic): Allow me
3947,General debate,A_68_PV.19_E, 2013-09-28 ,Frick,Liechtenstein,Aurelia  Frick,LIE,Minister for Foreign Affairs
3948,General debate,A_68_PV.19_E, 2013-09-28 ,Ould Teguedi,Mauritania,Ahmed  Ould Teguedi,MRT,Minister for Foreign Affairs and Cooperation of Mauritania. Mr. Teguedi (Mauritania) (spoke in Arabic): I am particularly pleased to present our warmest congratulations to the President on the occasion of his election to preside over the General Assembly at its sixty-eighth session. I am convinced that he will spare no effort to strengthen the gains made and to firmly establish international peace and security
3949,General debate,A_68_PV.19_E, 2013-09-28 ,Nalbandyan,Armenia,Edward  Nalbandyan,ARM,Minister for Foreign Affairs of the Republic of Armenia. Mr. Nalbandyan (Armenia) (spoke in French): I would like to join previous speakers in congratulating Mr. John William Ashe on his election as President of the General Assembly at its sixty-eighth session and to thank the outgoing President
3950,General debate,A_68_PV.19_E, 2013-09-28 ,Sakaio,Tuvalu,Vete Palakua  Sakaio,TUV,Deputy Prime Minister of Tuvalu. Mr. Sakaio (Tuvalu): It is a great honour and pleasure to participate in the sixty-eighth session of the General Assembly on behalf of the people and the Government of Tuvalu. At the outset
3951,General debate,A_68_PV.19_E, 2013-09-28 ,Maelanga,Solomon Islands,Manasseh  Maelanga,SLB,Deputy Prime Minister of Solomon Islands. Mr. Maelanga (Solomon Islands): It is with much pride that the Government and the people of the Solomon Islands join me in congratulating a fellow islander
3952,General debate,A_68_PV.19_E, 2013-09-28 ,Tovichakchaikul,Thailand,Surapong  Tovichakchaikul,THA,Minister for Foreign Affairs of the Kingdom of Thailand. Mr. Tovichakchaikul (Thailand): On behalf of the delegation of the Kingdom of Thailand
3953,General debate,A_68_PV.19_E, 2013-09-28 ,Gilmore,Ireland,Eamon  Gilmore,IRL,Deputy Prime Minister and Minister for Foreign Affairs and Trade of Ireland. Mr. Gilmore (Ireland): Every day
3954,General debate,A_68_PV.19_E, 2013-09-28 ,Sisoulith,Lao People's Democratic Republic,Thongloun  Sisoulith,LAO,Vice Prime Minister and Minister for Foreign Affairs of the Lao Peoples Democratic Republic. Mr. Sisoulith (Lao Peoples Democratic Republic) (spoke in Lao; English text provided by the delegation): On behalf of the Government of the Lao Peoples Democratic Republic
3955,General debate,A_68_PV.19_E, 2013-09-28 ,Haji Al-Muhtadee Billah,Brunei Darussalam,Crown Prince of Brunei Darussalam  Haji Al-Muhtadee Billah,BRN,Crown Prince of Brunei Darussalam 
3956,General debate,A_68_PV.19_E, 2013-09-28 ,Christie,Bahamas,Perry G.  Christie,BHS,Prime Minister and Minister of Finance of the Commonwealth of the Bahamas 
3944,General debate,A_68_PV.20_E, 2013-09-28 ,Shanmugam,Singapore,K.  Shanmugam,SGP,Minister for Foreign Affairs and Minister for Law of the Republic of Singapore. Mr. (Singapore): Shanmugam I warmly congratulate Mr. John Ashe on his election as President at the sixty-eighth session of the General Assembly and wish him success during his term. Over the past decade
3945,General debate,A_68_PV.20_E, 2013-09-28 ,Al Nahyan,United Arab Emirates,Abdullah bin Zayed  Al Nahyan,ARE,Minister for Foreign Affairs of the United Arab Emirates. Sheikh Abdullah Bin Zayed Al Nahyan (United Arab Emirates) (spoke in Arabic): At the outset
3933,General debate,A_68_PV.21_E, 2013-09-30 ,Baptiste,Saint Lucia,Alva Romanus  Baptiste,LCA,Minister for External Affairs
3934,General debate,A_68_PV.21_E, 2013-09-30 ,Santos López,Nicaragua,Samuel  Santos López,NIC,Minister for Foreign Affairs of the Republic of Nicaragua. Mr. Santos Lopez (Nicaragua) (spoke in Spanish): On behalf of the people and Government of Nicaragua
3935,General debate,A_68_PV.21_E, 2013-09-30 ,Mohammed,Eritrea,Osman Saleh   Mohammed,ERI,Minister for Foreign Affairs of the State of Eritrea. Mr. Saleh (Eritrea): Let me first join previous speakers in expressing my delegations deepest sympathies and condolences to the families of the victims and to the people and the Government of Kenya on the terrorist attack at Westgate Mall in Nairobi. It is almost two generations now since Eritrea first begun to lodge petitions for justice with this body. Sadly
3936,General debate,A_68_PV.21_E, 2013-09-30 ,El Othmani,Morocco,Saad-Eddine  El Othmani,MAR,Minister for Foreign Affairs and Cooperation of the Kingdom of Morocco. Mr. El Othmani (Morocco) (spoke in Arabic): I would first like to congratulate you warmly
3937,General debate,A_68_PV.21_E, 2013-09-30 ,Elrington,Belize,Wilfred P.  Elrington,BLZ,Attorney General and Minister for Foreign Affairs and Foreign Trade of Belize. Mr. Erlington (Belize): I am once again privileged to address the General Assembly on behalf of my country
3938,General debate,A_68_PV.21_E, 2013-09-30 ,Sveinsson,Iceland,Gunnar Bragi  Sveinsson,ISL,Minister for Foreign Affairs of Iceland. Mr. Sveinsson (Iceland): Once again
3939,General debate,A_68_PV.21_E, 2013-09-30 ,Abdullah,Oman,Yousef bin al-Alawi bin  Abdullah,OMN,
3940,General debate,A_68_PV.21_E, 2013-09-30 ,Meredov,Turkmenistan,Rashid  Meredov,TKM,Deputy Chairman of the Cabinet of Ministers and Minister for Foreign Affairs of Turkmenistan. Mr. Meredov (Turkmenistan) (spoke in Russian): At the outset
3941,General debate,A_68_PV.21_E, 2013-09-30 ,Al-Moualem,Syrian Arab Republic,Walid  Al-Moualem,SYR,Deputy Prime Minister and Minister for Foreign Affairs and Expatriates of the Syrian Arab Republic. Mr. Al-Moualem (Syrian Arab Republic) (spoke in Arabic): I would like to congratulate Mr. Ashe
3942,General debate,A_68_PV.21_E, 2013-09-30 ,Al-Khalifa,Bahrain,Shaikh Khalid Bin Ahmed bin Mohammed   Al-Khalifa,BHR,Minister for Foreign Affairs of the Kingdom of Bahrain. Shaikh Khalid Bin Ahmed Al-Khalifa (Bahrain) (spoke in Arabic): It gives me great pleasure at the outset to congratulate Mr. Ashe on his election to preside over the General Assembly at its sixty-eighth session and to pay tribute to his friendly country
3943,General debate,A_68_PV.21_E, 2013-09-30 ,Baird,Canada,John  Baird,CAN,Minister for Foreign Affairs of Canada. Mr. Baird (Canada): As we gather near Ground Zero
3925,General debate,A_68_PV.22_E, 2013-09-30 ,Steele,Grenada,Nickolas  Steele,GRD,Minister for Foreign Affairs and International Business of Grenada. Mr. Steele (Grenada): I wish to extend my sincere congratulations to you
3926,General debate,A_68_PV.22_E, 2013-09-30 ,Lackin,Suriname,Winston G.  Lackin,SUR,Minister for Foreign Affairs of the Republic of Suriname. Mr. Lackin (Suriname): Allow me at the outset
3927,General debate,A_68_PV.22_E, 2013-09-30 ,Dorji,Bhutan,Lyonpo Rinzin  Dorji,BTN,Minister for Foreign Affairs of the Kingdom of Bhutan. Mr. Dorje (Bhutan): I bring to you
3928,General debate,A_68_PV.22_E, 2013-09-30 ,Lwin,Myanmar,Wunna Maung  Lwin,MMR,Minister for Foreign Affairs of the Republic of the Union of Myanmar. Mr. Lwin (Myanmar): At the outset
3929,General debate,A_68_PV.22_E, 2013-09-30 ,McClean,Barbados,Maxine Pamela Ometa   McClean,BRB,Minister for Foreign Affairs and Foreign Trade of Barbados. Ms. McClean (Barbados): It is my distinct honour and pleasure to congratulate you
3930,General debate,A_68_PV.22_E, 2013-09-30 ,Rosario,Philippines,Albert F. del  Rosario,PHL,Secretary for Foreign Affairs of the Republic of the Philippines. Mr. Del Rosario (Philippines): On behalf of the Philippine Government
3931,General debate,A_68_PV.22_E, 2013-09-30 ,Fall,Guinea,François Lonsény  Fall,GIN,Minister of State for Foreign Affairs and Guineans Abroad of the Republic of Guinea. Mr. Fall (Guinea) (spoke in French): It is with legitimate pride that I address the General Assembly
3932,General debate,A_68_PV.22_E, 2013-09-30 ,Martonyi,Hungary,János  Martonyi,HUN,Minister for Foreign Affairs of Hungary. Mr. Martonyi (Hungary): Defining the post-2015 strategy for development is among the most important long-term multilateral agendas existing today. 
3913,General debate,A_68_PV.23_E, 2013-10-01 ,Netanyahu,Israel,Binyamin  Netanyahu,ISR,Prime Minister
3914,General debate,A_68_PV.23_E, 2013-10-01 ,Petersen,Denmark,Ib  Petersen,DNK,head of the delegation of Denmark. Mr. Petersen (Denmark): In the twenty-first century
3915,General debate,A_68_PV.23_E, 2013-10-01 ,Neves Agostinho,Sao Tome and Principe,Carlos Filomeno das  Neves Agostinho,STP,head of the delegation of Democratic Republic of Sao Tome and Principe. Mr. Das Neves (Sao Tome and Principe) (spoke in Portuguese; English text provided by the delegation): On behalf of the Democratic Republic of Sao Tome and Principe
3916,General debate,A_68_PV.23_E, 2013-10-01 ,Lasso Mendoza,Ecuador,Xavier  Lasso Mendoza,ECU,head of the delegation of the Republic of Ecuador. Mr. Lasso Mendoza (Ecuador) (spoke in Spanish): It is an honour
3917,General debate,A_68_PV.23_E, 2013-10-01 ,Menan,Togo,Kodjo  Menan,TGO,
3918,General debate,A_68_PV.23_E, 2013-10-01 ,Henderson,Dominica,Vince  Henderson,DMA,head of the delegation of Dominica. Mr. Henderson (Dominica): I would like to begin by congratulating you
3919,General debate,A_68_PV.23_E, 2013-10-01 ,Sea,Cambodia,Kosal  Sea,KHM,head of the delegation of the Kingdom of Cambodia. Mr. Sea (Cambodia): At the outset
3920,General debate,A_68_PV.23_E, 2013-10-01 ,Trullols,Dominican Republic,José Manuel  Trullols,DOM,Deputy Minister for Foreign Affairs of the Dominican Republic. Mr. Trullols (Dominican Republic) (spoke in Spanish): At the outset
3921,General debate,A_68_PV.23_E, 2013-10-01 ,Pak,Democratic People's Republic of Korea,Ui Chun  Pak,PRK,which have resulted in the loss of many innocent lives. We wish to convey our sincere condolences and Such terrorist acts are transnational in nature and call therefore for a global response. To that end
3922,General debate,A_68_PV.23_E, 2013-10-01 ,Mamberti,Holy See,Dominique  Mamberti,VAT,Secretary for Relations with States of the Observer State of the Holy See. Archbishop Mamberti (Holy See) (spoke in French): At the outset
3923,General debate,A_68_PV.23_E, 2013-10-01 ,Skelemani,Botswana,Phandu T.C.  Skelemani,BWA,Minister for Foreign Affairs and International Cooperation of the Republic of Botswana. Mr. Skelemani (Botswana): Allow me
