,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
799,General debate,A_51_PV.15_E, 1996-09-30 ,Urbizo Panting,Honduras,Delmer  Urbizo Panting,HND,
800,General debate,A_51_PV.15_E, 1996-09-30 ,Ben Yahia,Tunisia,Habib  Ben Yahia,TUN,
801,General debate,A_51_PV.15_E, 1996-09-30 ,Downer,Australia,Alexander  Downer,AUS,
802,General debate,A_51_PV.15_E, 1996-09-30 ,Ciller,Turkey,Tansu  Ciller,TUR,
803,General debate,A_51_PV.15_E, 1996-09-30 ,Shehu,Albania,Tritan  Shehu,ALB,on whom I now call. Mr. Shehu (Albania) (interpretation from French): Let me begin by expressing my warmest congratulations to Mr. Razali Ismail on his election to the presidency of the General Assembly as well as my best wishes for his success. I am pleased also to take this occasion to convey my sincere appreciation to His Excellency Mr. Diogo Freitas do Amaral for the excellent manner in which he guided the proceedings of the Assembly during the previous session. We wish also to pay tribute to the Secretary- General
789,General debate,A_51_PV.16_E, 1996-10-01 ,Rukingama,Burundi,Luc  Rukingama,BDI,
790,General debate,A_51_PV.16_E, 1996-10-01 ,Abdulla,Oman,Yousef  Abdulla,OMN,
791,General debate,A_51_PV.16_E, 1996-10-01 ,Bouez,Lebanon,Fares  Bouez,LBN,
792,General debate,A_51_PV.16_E, 1996-10-01 ,Tsaty-Boungou,Congo,Destin-Arsene  Tsaty-Boungou,COG,Minister for Foreign Affairs
793,General debate,A_51_PV.16_E, 1996-10-01 ,Enkhsaikhan,Mongolia,Mendsaikhany  Enkhsaikhan,MNG,Prime Minister and Minister for Foreign Affairs of Mongolia 
794,General debate,A_51_PV.16_E, 1996-10-01 ,Albert II,Monaco,Prince of Monaco  Albert II,MCO,the Organization of African Unity and the Declaration of 24 October 1970 adopted by the General Assembly on the duty of States to refrain from interfering in the domestic affairs of other States. the Charter of of 
795,General debate,A_51_PV.16_E, 1996-10-01 ,Lengsavad,Lao People's Democratic Republic,Somsavat  Lengsavad,LAO,
796,General debate,A_51_PV.16_E, 1996-10-01 ,Melescanu,Romania,Teodor  Melescanu,ROU,
782,General debate,A_51_PV.17_E, 1996-10-01 ,Papazian,Armenia,Vahan  Papazian,ARM,
783,General debate,A_51_PV.17_E, 1996-10-01 ,Muntasser,Libyan Arab Jamahiriya,Omar  Muntasser,LBY,
784,General debate,A_51_PV.17_E, 1996-10-01 ,Mullings,Jamaica,Seymour  Mullings,JAM,
785,General debate,A_51_PV.17_E, 1996-10-01 ,Ahmed,Mauritania,Lemrabott Sidi Mahmoud  Ahmed,MRT,“the source of sovereignty and legality” and the master of its own destiny and affairs. all individual and collective Having won the struggle for democracy and achieved the institution of the rule of law and the guarantee of rights
786,General debate,A_51_PV.17_E, 1996-10-01 ,Mansouri,Saudi Arabia,Abdul Rahman  Mansouri,SAU,on whom I now call. Mr. Al-Noaimi (United Arab Emirates) (interpretation from Arabic): It gives me great pleasure to extend to you
787,General debate,A_51_PV.17_E, 1996-10-01 ,Essy,Côte d'Ivoire,Amara  Essy,CIV,Minister for Foreign Affairs of Cote dIvoire and former President of the General Assembly
788,General debate,A_51_PV.17_E, 1996-10-01 ,Al-Nuaimi,United Arab Emirates,Rashid Abdullah  Al-Nuaimi,ARE,on whom I now call. Mr. Al-Noaimi (United Arab Emirates) (interpretation from Arabic): It gives me great pleasure to extend to you
767,General debate,A_51_PV.18_E, 1996-10-02 ,Traore,Mali,Dioncounda  Traore,MLI,Minister of State and Minister for Foreign Affairs of Mali and for Malians living abroad. President: now call I of of Mali
768,General debate,A_51_PV.18_E, 1996-10-02 ,Valencia Rodríguez,Ecuador,Luis  Valencia Rodríguez,ECU,Chairman of the delegation of Ecuador. Mr. Valencia Rodriguez (Ecuador) (interpretation from Spanish): I wish to extend to President Razali Ismail Ecuadors warm congratulations on his election
769,General debate,A_51_PV.18_E, 1996-10-02 ,Syanko,Belarus,Uladzimir  Syanko,BLR,
770,General debate,A_51_PV.18_E, 1996-10-02 ,Nguyen,Viet Nam,Manh Cam  Nguyen,VNM,
771,General debate,A_51_PV.18_E, 1996-10-02 ,Pirinksi,Bulgaria,Georgi  Pirinksi,BGR,
772,General debate,A_51_PV.18_E, 1996-10-02 ,Al-Shara',Syrian Arab Republic,Farouk  Al-Shara',SYR,
773,General debate,A_51_PV.18_E, 1996-10-02 ,Musyoka,Kenya,Stephen Kalonzo  Musyoka,KEN,
774,General debate,A_51_PV.18_E, 1996-10-02 ,Siazon,Philippines,Domingo L.  Siazon,PHL,Jr.
775,General debate,A_51_PV.19_E, 1996-10-02 ,Al-Sahaf,Iraq,Mohammed Said  Al-Sahaf,IRQ,
776,General debate,A_51_PV.19_E, 1996-10-02 ,Panou,Togo,Koffi  Panou,TGO,Minister Cooperation of the Togolese Republic. Mr. Panou (Togo) (interpretation from French): First of all
777,General debate,A_51_PV.19_E, 1996-10-02 ,Burelli Rivas,Venezuela,Miguel Angel  Burelli Rivas,VEN,
778,General debate,A_51_PV.19_E, 1996-10-02 ,Silva,Guinea-Bissau,Fernando da  Silva,GNB,
779,General debate,A_51_PV.19_E, 1996-10-02 ,Rohee,Guyana,Clement  Rohee,GUY,
780,General debate,A_51_PV.19_E, 1996-10-02 ,Ramos,Uruguay,Alvaro  Ramos,URY,
781,General debate,A_51_PV.19_E, 1996-10-02 ,Al-Thani,Qatar,Meshal Hamad Mohamed J.   Al-Thani,QAT,Minister for Foreign Affairs of Qatar. Mr. Al-Thani (Qatar) (interpretation from Arabic): It gives me pleasure
760,General debate,A_51_PV.20_E, 1996-10-03 ,Ouedraogo,Burkina Faso,Ablasse  Ouedraogo,BFA,
761,General debate,A_51_PV.20_E, 1996-10-03 ,Al-Khalifa,Bahrain,Shaikh Mohamed  Al-Khalifa,BHR,
762,General debate,A_51_PV.20_E, 1996-10-03 ,Miller,Barbados,Billie  Miller,BRB,
763,General debate,A_51_PV.20_E, 1996-10-03 ,Levy,Israel,David  Levy,ISR,
764,General debate,A_51_PV.20_E, 1996-10-03 ,Niasse,Senegal,Moustapha  Niasse,SEN,
765,General debate,A_51_PV.20_E, 1996-10-03 ,Fernández,Dominican Republic,Leonel  Fernández,DOM,Constitutional President of the Dominican Republic 
766,General debate,A_51_PV.20_E, 1996-10-03 ,Bhutto,Pakistan,Benazir  Bhutto,PAK,Prime Minister of the Islamic Republic of Pakistan 
753,General debate,A_51_PV.21_E, 1996-10-03 ,Kamara,Guinea,Lamime  Kamara,GIN,
754,General debate,A_51_PV.21_E, 1996-10-03 ,Kamilov,Uzbekistan,Abdulaziz  Kamilov,UZB,
755,General debate,A_51_PV.21_E, 1996-10-03 ,Kititwa,Zaire,Jean-Marie  Kititwa,COD,
756,General debate,A_51_PV.21_E, 1996-10-03 ,Ikimi,Nigeria,Tom  Ikimi,NGA,
757,General debate,A_51_PV.21_E, 1996-10-03 ,Kovács,Hungary,László  Kovács,HUN,
758,General debate,A_51_PV.21_E, 1996-10-03 ,Philip,Solomon Islands,Danny  Philip,SLB,
759,General debate,A_51_PV.21_E, 1996-10-03 ,Hamzik,Slovakia,Pavol  Hamzik,SVK,
741,General debate,A_51_PV.22_E, 1996-10-04 ,Merafhe,Botswana,Mompati S.  Merafhe,BWA,Minister for Foreign Affairs of Botswana. Mr. Merafhe (Botswana): I am delighted to extend to the President and his country
742,General debate,A_51_PV.22_E, 1996-10-04 ,Tokaev,Kazakhstan,Kasymzhomart  Tokaev,KAZ,
743,General debate,A_51_PV.22_E, 1996-10-04 ,Douglas,Saint Kitts and Nevis,Denzil  Douglas,KNA,Prime Minister and Minister for National Security
744,General debate,A_51_PV.22_E, 1996-10-04 ,Gujral,India,Inder Kumar  Gujral,IND,we accept that we must be more competitive in the market place and bring greater efficiency to Government. We General Assembly Fifty-first session need to use our resources more rationally; we need to fight waste and corruption in Government; we need to streamline our bureaucratic processes
745,General debate,A_51_PV.22_E, 1996-10-04 ,Lewis,Saint Lucia,Vaughan A.  Lewis,LCA,Prime Minister and Minister for Finance
746,General debate,A_51_PV.22_E, 1996-10-04 ,Mkapa,United Republic of Tanzania,Benjamin W.  Mkapa,TZA,President of the United Republic of Tanzania 
747,General debate,A_51_PV.23_E, 1996-10-04 ,Chambas,Ghana,Mohamed Ibn  Chambas,GHA,
748,General debate,A_51_PV.23_E, 1996-10-04 ,St. Jorre,Seychelles,Danielle de  St. Jorre,SYC,
749,General debate,A_51_PV.23_E, 1996-10-04 ,Bune,Fiji,Poseci  Bune,FJI,Chairman of the delegation of Fiji
750,General debate,A_51_PV.23_E, 1996-10-04 ,Illueca,Panama,Jorge E.  Illueca,PAN,
751,General debate,A_51_PV.23_E, 1996-10-04 ,Wijdenbosch,Suriname,Jules  Wijdenbosch,SUR,President of the Republic of Suriname 
752,General debate,A_51_PV.23_E, 1996-10-04 ,Kasanda,Zambia,P.L.  Kasanda,ZMB,
734,General debate,A_51_PV.24_E, 1996-10-07 ,Nazarov,Tajikistan,Talbak  Nazarov,TJK,
735,General debate,A_51_PV.24_E, 1996-10-07 ,Gylys,Lithuania,Povilas  Gylys,LTU,
736,General debate,A_51_PV.24_E, 1996-10-07 ,Taha,Sudan,Ali Osman  Taha,SDN,on whom I now call. Mr. Taha (Sudan) (interpretation from Arabic): Allow me at the outset to express to Mr. Razali Ismail our sincere congratulations on his election as President of the fifty-first session of the General Assembly. His rich experience
737,General debate,A_51_PV.24_E, 1996-10-07 ,Bostwick,Bahamas,Janet  Bostwick,BHS,M.P. of Ms. Bostwick (Bahamas): 
738,General debate,A_51_PV.24_E, 1996-10-07 ,Madadha,Jordan,Khaled  Madadha,JOR,
739,General debate,A_51_PV.24_E, 1996-10-07 ,Gatti,San Marino,Gabriele  Gatti,SMR,
740,General debate,A_51_PV.24_E, 1996-10-07 ,Lopes,Cape Verde,Amilcar Spencer  Lopes,CPV,on whom I now call. I that Mr. Lopes (Cape Verde) (spoke in Portuguese; English text furnished by the delegation): It is with great pleasure convey to you
728,General debate,A_51_PV.25_E, 1996-10-07 ,Lewis,Antigua and Barbuda,Patrick  Lewis,ATG,
729,General debate,A_51_PV.25_E, 1996-10-07 ,Ceesay,Gambia,Ebrima  Ceesay,GMB,
730,General debate,A_51_PV.25_E, 1996-10-07 ,Allen,Saint Vincent and the Grenadines,Alpian  Allen,VCT,
731,General debate,A_51_PV.25_E, 1996-10-07 ,Kategaya,Uganda,Eriya Tukahirwa  Kategaya,UGA,
732,General debate,A_51_PV.25_E, 1996-10-07 ,Ghafoorzai,Afghanistan,Abdul Rahim  Ghafoorzai,AFG,
733,General debate,A_51_PV.25_E, 1996-10-07 ,Kahsai,Eritrea,Amdemicael  Kahsai,ERI,Chairman of the delegation of Eritrea
721,General debate,A_51_PV.26_E, 1996-10-08 ,Oye Mba,Gabon,Casimir  Oye Mba,GAB,
722,General debate,A_51_PV.26_E, 1996-10-08 ,Orrukem,Palau,David  Orrukem,PLW,
723,General debate,A_51_PV.26_E, 1996-10-08 ,Ahmed,Comoros,Said Omar Said  Ahmed,COM,
724,General debate,A_51_PV.26_E, 1996-10-08 ,Ung Huot (Cambodia),Cambodia,ng Huot ,KHM,on behalf of (Cambodia)(interpretation from French): Allow me
725,General debate,A_51_PV.26_E, 1996-10-08 ,Kouliev,Azerbaijan,Eldar  Kouliev,AZE,
726,General debate,A_51_PV.26_E, 1996-10-08 ,Azad,Bangladesh,Abdus Samad  Azad,BGD,
727,General debate,A_51_PV.26_E, 1996-10-08 ,Olhaye,Djibouti,Roble  Olhaye,DJI,on whom I now call. Mr. Olhaye (Djibouti): My delegation offers its warmest congratulations to you
716,General debate,A_51_PV.27_E, 1996-10-08 ,Mangoaela,Lesotho,Percy  Mangoaela,LSO,on whom I now call. Mr. Mangoaela (Lesotho): I wish to extend my delegations sincere congratulations to you
717,General debate,A_51_PV.27_E, 1996-10-08 ,Fletcher,Grenada,Raphael  Fletcher,GRD,
718,General debate,A_51_PV.27_E, 1996-10-08 ,Jameel,Maldives,Fathulla  Jameel,MDV,Minister for Foreign Affairs of Maldives. Mr. Jameel (Maldives): At the outset
719,General debate,A_51_PV.27_E, 1996-10-08 ,Kebzabo,Chad,Saleh  Kebzabo,TCD,on whom I now call. Mr. Kebzabo (Chad) (interpretation from French): First of all
720,General debate,A_51_PV.27_E, 1996-10-08 ,Longchamp,Haiti,Fritz  Longchamp,HTI,
710,General debate,A_51_PV.28_E, 1996-10-09 ,Lohani,Nepal,Prakash Chandra  Lohani,NPL,
711,General debate,A_51_PV.28_E, 1996-10-09 ,Oyono Ndong Mifumu,Equatorial Guinea,Miguel  Oyono Ndong Mifumu,GNQ,
712,General debate,A_51_PV.28_E, 1996-10-09 ,Otunbayeva,Kyrgyzstan,Roza  Otunbayeva,KGZ,
713,General debate,A_51_PV.28_E, 1996-10-09 ,Perry,Liberia,Ruth  Perry,LBR,Chairman of the Council of the Liberian National Transitional Government 
714,General debate,A_51_PV.28_E, 1996-10-09 ,Mtafu,Malawi,George Nga  Mtafu,MWI,
715,General debate,A_51_PV.28_E, 1996-10-09 ,Alesana,Samoa,Tofilau  Alesana,WSM,Prime Minister and Minister for Foreign Affairs of the Independent State of Western Samoa 
701,General debate,A_51_PV.29_E, 1996-10-10 ,Koba,Central African Republic,Henry  Koba,CAF,Part 2
702,General debate,A_51_PV.29_E, 1996-10-10 ,Richards,Dominica,Simon Paul  Richards,DMA,
703,General debate,A_51_PV.29_E, 1996-10-10 ,Tshering,Bhutan,Ugyen  Tshering,BTN,Chairman of Bhutan. Mr. Tshering (Bhutan): I have the honour to convey to the President and all the members the warm greetings and good wishes of His Majesty Jigme Singye Wangchuck
704,General debate,A_51_PV.29_E, 1996-10-10 ,Ramgoolam,Mauritius,Navinchandra  Ramgoolam,MUS,Prime Minister of the Republic of Mauritius 
705,General debate,A_51_PV.29_E, 1996-10-10 ,Dlamini,Swaziland,Barnabas Sibusiso  Dlamini,SWZ,Prime Minister of the Kingdom of Swaziland 
706,General debate,A_51_PV.29_E, 1996-10-10 ,Kabbah,Sierra Leone,Ahmad  Kabbah,SLE,President of the Republic of Sierra Leone 
707,General debate,A_51_PV.29_E, 1996-10-10 ,Marson,Madagascar,Evariste  Marson,MDG,Minister Madagascar. I now call on His Excellency for Foreign Affairs of session of the fifty-first Mr. Marson (Madagascar) (interpretation from French): In common with the speakers preceding me
708,General debate,A_51_PV.30_E, 1996-10-10 ,Viravan,Thailand,Amnuay.  Viravan,THA,
709,General debate,A_51_PV.30_E, 1996-10-10 ,Ravou-Akii,Vanuatu,Jean  Ravou-Akii,VUT,
866,General debate,A_51_PV.4_E, 1996-09-23 ,Velayati,Iran,Ali Akbar  Velayati,IRN,as well as to the representatives of the troika of observer nations — Portugal
867,General debate,A_51_PV.4_E, 1996-09-23 ,Moura,Angola,Venancio de  Moura,AGO,
868,General debate,A_51_PV.4_E, 1996-09-23 ,Menagarishvili,Georgia,Irakli  Menagarishvili,GEO,Minister for Foreign Affairs of Georgia
869,General debate,A_51_PV.4_E, 1996-09-23 ,Di Tella,Argentina,Guido.  Di Tella,ARG,
870,General debate,A_51_PV.4_E, 1996-09-23 ,Forné Molné,Andorra,Marc  Forné Molné,AND,President of the Government of the Principality of Andorra 
871,General debate,A_51_PV.4_E, 1996-09-23 ,Muller,South Pacific Forum,Phillip H.  Muller,South Pacific Forum,Minister for Foreign Affairs of the Marshall Islands
872,General debate,A_51_PV.4_E, 1996-09-23 ,Lampreia,Brazil,Luiz Felipe Palmeira  Lampreia,BRA,
859,General debate,A_51_PV.5_E, 1996-09-23 ,Leal,Nicaragua,Ernesto  Leal,NIC,President of the Republic of Colombia 
860,General debate,A_51_PV.5_E, 1996-09-23 ,Filali,Morocco,Abdellatif  Filali,MAR,Prime Minister and Minister for Foreign Affairs and Cooperation of the Kingdom of Morocco 
861,General debate,A_51_PV.5_E, 1996-09-23 ,Tudela Van Breughel Douglas,Peru,Francisco  Tudela Van Breughel Douglas,PER,the United Kingdom and the United States of America — have signed the South Pacific Nuclear Free Zone Treaty (Treaty of Rarotonga). France has been readmitted as a post-Forum dialogue partner. As much as we welcome the developments during the past 12 months
862,General debate,A_51_PV.5_E, 1996-09-23 ,Mesfin,Ethiopia,Seyoum  Mesfin,ETH,
863,General debate,A_51_PV.5_E, 1996-09-23 ,Brundtland,Norway,Gro Harlem  Brundtland,NOR,Prime Minister of the Kingdom of Norway. Thus
864,General debate,A_51_PV.5_E, 1996-09-23 ,Chan,Papua New Guinea,Julius  Chan,PNG,KBE
865,General debate,A_51_PV.5_E, 1996-09-23 ,Samper Pizano,Colombia,Ernesto  Samper Pizano,COL,President of the Republic of Colombia 
853,General debate,A_51_PV.6_E, 1996-09-24 ,Granic,Croatia,Mate  Granic,HRV,
854,General debate,A_51_PV.6_E, 1996-09-24 ,Derycke,Belgium,Erik  Derycke,BEL,
855,General debate,A_51_PV.6_E, 1996-09-24 ,Rifkind,United Kingdom,Malcolm.  Rifkind,GBR,
856,General debate,A_51_PV.6_E, 1996-09-24 ,Primakov,Russian Federation,E.M.  Primakov,RUS,Minister of Foreign Affairs of the Russian Federation. Mr. Primakov (Russian Federation) (interpretation from Russian): 
857,General debate,A_51_PV.6_E, 1996-09-24 ,Skele,Latvia,Andris  Skele,LVA,Prime Minister of the Republic of Latvia 
858,General debate,A_51_PV.6_E, 1996-09-24 ,Clinton,United States,Bill  Clinton,USA,President of the United States of America 
846,General debate,A_51_PV.7_E, 1996-09-24 ,Naranjo Villalobos,Costa Rica,Fernando  Naranjo Villalobos,CRI,
847,General debate,A_51_PV.7_E, 1996-09-24 ,Moussa,Egypt,Amre  Moussa,EGY,
848,General debate,A_51_PV.7_E, 1996-09-24 ,Axworthy,Canada,Lloyd  Axworthy,CAN,
849,General debate,A_51_PV.7_E, 1996-09-24 ,Hashimoto,Japan,Ryutaro  Hashimoto,JPN,Prime Minister of Japan
850,General debate,A_51_PV.7_E, 1996-09-24 ,Petersen,Denmark,Niels Helveg  Petersen,DNK,
851,General debate,A_51_PV.7_E, 1996-09-24 ,Kwasniewski,Poland,Aleksander  Kwasniewski,POL,President of the Republic of Poland. 
852,General debate,A_51_PV.7_E, 1996-09-24 ,Popov,Republic of Moldova,Mihai  Popov,MDA,
839,General debate,A_51_PV.9_E, 1996-09-25 ,Panday,Trinidad and Tobago,Basdeo  Panday,TTO,Prime Minister of the Republic of Trinidad and Tobago 
840,General debate,A_51_PV.9_E, 1996-09-25 ,Nzo,South Africa,Alfred.  Nzo,ZAF,
841,General debate,A_51_PV.9_E, 1996-09-25 ,Poos,Luxembourg,Jacques F.  Poos,LUX,
842,General debate,A_51_PV.9_E, 1996-09-25 ,Drnovsek,Slovenia,Janez  Drnovsek,SVN,Prime Minister of the Republic of Slovenia 
843,General debate,A_51_PV.9_E, 1996-09-25 ,Schüssel,Austria,Wolfgang  Schüssel,AUT,Deputy Prime Minister and Federal Minister for Foreign Affairs of Austria. Mr. Schussel (Austria): We are glad to see the General Assembly
844,General debate,A_51_PV.9_E, 1996-09-25 ,Takesy,Micronesia,Asterio  Takesy,FSM,Secretary for External Affairs of the Federated States of Micronesia. Mr. Takesy (Federated States of Micronesia): Once again
845,General debate,A_51_PV.9_E, 1996-09-25 ,Izetbegovic,Bosnia and Herzegovina,Alija  Izetbegovic,BIH,President of the Republic of Bosnia and Herzegovina 
