,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
82,General debate,A_47_PV.13_E, 1992-09-25 ,Mocumbi,Mozambique,P.  Mocumbi,MOZ,President of Mongolia General debate [9] (continued) Statements made by Mr. Solana Madariaga (Spain) Mr. Faleiro (India) Mr. Cetin (Turkey) This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
83,General debate,A_47_PV.13_E, 1992-09-25 ,Poos,Luxembourg,Jacques F.  Poos,LUX,
84,General debate,A_47_PV.13_E, 1992-09-25 ,Dlamini,Swaziland,O.M.  Dlamini,SWZ,Prime Minister of the Kingdom of Swaziland Statements made by Mr. Poos (Luxembourg) Mr. Mocumbi (Mozambique) Adoption of the agenda and organization of work: note by the Secretary-General [8] (continued) 2 
85,General debate,A_47_PV.13_E, 1992-09-25 ,Hannibalsson,Iceland,J.B.  Hannibalsson,ISL,
86,General debate,A_47_PV.13_E, 1992-09-25 ,Abdullah,Oman,Y.  Abdullah,OMN,on Friday
87,General debate,A_47_PV.13_E, 1992-09-25 ,Andrews,Ireland,D.  Andrews,IRL,2 United Nations Plaza
88,General debate,A_47_PV.13_E, 1992-09-25 ,Cetin,Turkey,H.  Cetin,TUR,New York
89,General debate,A_47_PV.13_E, 1992-09-25 ,Faleiro,India,E.  Faleiro,IND,New York
90,General debate,A_47_PV.13_E, 1992-09-25 ,Solana,Spain,Javier  Solana,ESP,whose diplomatic experience 92 (Mr. Dlamini. Swaziland) and dynamic leadership contributed so much to the re-emergence of the United Nations as the only international institution with the influence to improve social
91,General debate,A_47_PV.13_E, 1992-09-25 ,Ochirbat,Mongolia,P.  Ochirbat,MNG,President of Mongolia General debate [9] (continued) Statements made by Mr. Solana Madariaga (Spain) Mr. Faleiro (India) Mr. Cetin (Turkey) This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
62,General debate,A_47_PV.15_E, 1992-09-28 ,Evans,Australia,G.  Evans,AUS,New York
69,General debate,A_47_PV.15_E, 1992-09-28 ,Adam,Sudan,H.  Adam,SDN,New York
70,General debate,A_47_PV.15_E, 1992-09-28 ,Niehaus-Quesada,Costa Rica,Bernd  Niehaus-Quesada,CRI,Cuba) 
71,General debate,A_47_PV.15_E, 1992-09-28 ,Holo,Benin,T.  Holo,BEN,"Benin) of social injustice and because of extreme poverty that dehumanize so many peoples that are referred to as ""developing peoples"". To all these ills"
72,General debate,A_47_PV.15_E, 1992-09-28 ,Wong,Singapore,Kan Seng  Wong,SGP,
73,General debate,A_47_PV.15_E, 1992-09-28 ,Alarcon Quesada,Cuba,Ricardo  Alarcon Quesada,CUB,Cuba) 
74,General debate,A_47_PV.15_E, 1992-09-28 ,Chambas,Ghana,Mohamed Ibn  Chambas,GHA,Ghana) accomplished diplomat. We renew our pledge to support him in his difficult and delicate task. My delegation would also like to take this opportunity to extend a warm welcome to the new Member States
75,General debate,A_47_PV.15_E, 1992-09-28 ,Meksi,Albania,A.  Meksi,ALB,Chairman of the Council of Ministers of the Republic of Albania ... This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
76,General debate,A_47_PV.15_E, 1992-09-28 ,Landsbergis,Lithuania,V.  Landsbergis,LTU,President of the Supreme Council of the Republic of Lithuania General debate [9] (continued) Statements made by Mr. Evans (Australia) Address by Mr. Aleksander Meksi
54,General debate,A_47_PV.17_E, 1992-09-29 ,Sey,Gambia,O.B.  Sey,GMB,
55,General debate,A_47_PV.17_E, 1992-09-29 ,Menendez Park,Guatemala,G.  Menendez Park,GTM,Guatemala) to seek peaceful solutions to conflicts and confrontations that still persist
56,General debate,A_47_PV.17_E, 1992-09-29 ,Natchaba,Togo,O.  Natchaba,TGO,Office of Conference Services
57,General debate,A_47_PV.17_E, 1992-09-29 ,Frutos Vaesken,Paraguay,A.  Frutos Vaesken,PRY,Paraguay) 
58,General debate,A_47_PV.17_E, 1992-09-29 ,Al-Faisal,Saudi Arabia,S.  Al-Faisal,SAU,Saudi Arabia) increase in the possibilities and opportunities for cooperation among nations in enhancing and supporting the Organization so that no nation may commit aggression against or threaten the security
59,General debate,A_47_PV.17_E, 1992-09-29 ,Manitski,Estonia,J.  Manitski,EST,President of the Republic of Haiti This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
60,General debate,A_47_PV.17_E, 1992-09-29 ,Rahman,Bangladesh,M.  Rahman,BGD,New York
61,General debate,A_47_PV.17_E, 1992-09-29 ,Aristide,Haiti,Jean-Bertrand  Aristide,HTI,President of the Republic of Haiti This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
43,General debate,A_47_PV.21_E, 1992-10-01 ,Sanon,Burkina Faso,T.  Sanon,BFA,New York
44,General debate,A_47_PV.21_E, 1992-10-01 ,Gros Espiell,Uruguay,Héctor  Gros Espiell,URY,Uruguay) Uzbekistan to our community of nations. 
45,General debate,A_47_PV.21_E, 1992-10-01 ,Abu Jaber,Jordan,K.  Abu Jaber,JOR,Jordan) the establishment of a new
46,General debate,A_47_PV.21_E, 1992-10-01 ,Berenger,Mauritius,P.R.  Berenger,MUS,
47,General debate,A_47_PV.21_E, 1992-10-01 ,Tau,Republic of Moldova,N.  Tau,MDA,New York
48,General debate,A_47_PV.21_E, 1992-10-01 ,Rabenoro,Madagascar,C.  Rabenoro,MDG,Official Records Editing Section
37,General debate,A_47_PV.23_E, 1992-10-02 ,Braganca,Sao Tome and Principe,A.  Braganca,STP,with whom my delegation had the good fortune to cooperate within the Bureau of the forty-sixth session
38,General debate,A_47_PV.23_E, 1992-10-02 ,Matthews,Liberia,G.B.  Matthews,LBR,
39,General debate,A_47_PV.23_E, 1992-10-02 ,Diria,United Republic of Tanzania,A.H.  Diria,TZA,
40,General debate,A_47_PV.23_E, 1992-10-02 ,Nguyen,Viet Nam,Manh Cam  Nguyen,VNM,Viet Nam) concerned
41,General debate,A_47_PV.23_E, 1992-10-02 ,Fonseca,Cape Verde,Jorge Carlos  Fonseca,CPV,Cape Verde) affirmation of and respect for the fundamental rights of the citizenry
42,General debate,A_47_PV.23_E, 1992-10-02 ,Sylla,Guinea,I.  Sylla,GIN,New York
22,General debate,A_47_PV.24_E, 1992-10-05 ,Gyaw,Myanmar,Ohn  Gyaw,MMR,
23,General debate,A_47_PV.24_E, 1992-10-05 ,Toure,Guinea-Bissau,B.  Toure,GNB,PRESIDENT OF THE REPUBLIC OF KAZAKHSTAN 
24,General debate,A_47_PV.24_E, 1992-10-05 ,Hurst,Antigua and Barbuda,Lionel  Hurst,ATG,
25,General debate,A_47_PV.24_E, 1992-10-05 ,Sipaseuth,Lao People's Democratic Republic,P.  Sipaseuth,LAO,and incorporated in a copy of the record. 1619V (E) 2 
26,General debate,A_47_PV.24_E, 1992-10-05 ,Pursoo,Grenada,Eugene M.  Pursoo,GRD,
27,General debate,A_47_PV.24_E, 1992-10-05 ,Nazarbaev,Kazakstan,M.  Nazarbaev,KAZ,President of the Republic of Kazakhstan General debate [9] (continued) Statements made by Mr. Pursoo (Grenada) Mr. Sipaseuth (Lao People's Democratic Republic) Mr. Hurst (Antigua and Barbuda) Mr. Toure (Guinea-Bissau) Mr. Gyaw (Myanmar) Tentative programme of work This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
28,General debate,A_47_PV.25_E, 1992-10-05 ,Abdurazzakov,Uzbekistan,U.  Abdurazzakov,UZB,and incorporated in a copy of the record. 1635V (E) 2 
29,General debate,A_47_PV.25_E, 1992-10-05 ,Mesfin,Ethiopia,Seyoum  Mesfin,ETH,
30,General debate,A_47_PV.25_E, 1992-10-05 ,Adoum,Chad,Mahamat Ali  Adoum,TCD,
31,General debate,A_47_PV.25_E, 1992-10-05 ,Alleyne,Dominica,B.G.K.  Alleyne,DMA,
32,General debate,A_47_PV.25_E, 1992-10-05 ,Al-Bishari,Libyan Arab Jamahiriya,I.  Al-Bishari,LBY,Libyan Arab Jamahiriya) Since the last session
17,General debate,A_47_PV.26_E, 1992-10-06 ,Carias Zapata,Honduras,Mario  Carias Zapata,HND,to these halls. We Filipinos take pride in having been early in the ranks of democracy's march in recent history. In 1986
18,General debate,A_47_PV.26_E, 1992-10-06 ,Aitmatov,Kyrgyzstan,A.  Aitmatov,KGZ,Kyrgyzstan) preventive diplomacy
19,General debate,A_47_PV.26_E, 1992-10-06 ,Ndolo Ayah,Kenya,W.  Ndolo Ayah,KEN,Kenya) the availability of finance. We also wish to underscore that the implementation of sustainable development will be futile if developed countries and financial institutions use financial considerations as an excuse for interfering in the internal affairs of developing countries or as an opportunity to introduce conditionalities. 
20,General debate,A_47_PV.26_E, 1992-10-06 ,Romulo,Philippines,Roberto  Romulo,PHL,"said: ""At no time in history has it been more clear that the many and closely interrelated global problems that beset us will not yield to peacemeal and national solutions. "
21,General debate,A_47_PV.26_E, 1992-10-06 ,Gurirab,Namibia,Theo-Ben  Gurirab,NAM,Namibia) 
12,General debate,A_47_PV.27_E, 1992-10-06 ,Turnquest,Bahamas,Orville Alton  Turnquest,BHS,Bahamas) United States of America
13,General debate,A_47_PV.27_E, 1992-10-06 ,King,Barbados,M.  King,BRB,New York
14,General debate,A_47_PV.27_E, 1992-10-06 ,Kalpage,Sri Lanka,Stanley  Kalpage,LKA,
15,General debate,A_47_PV.27_E, 1992-10-06 ,Devesi,Solomon Islands,B.  Devesi,SLB,Solomon Islands) Despite this message
16,General debate,A_47_PV.27_E, 1992-10-06 ,Masire,Botswana,Ketumile  Masire,BWA,President of the Republic of Botswana General debate [9] (continued) Statements made by Sir Baddeley Devesi (Solomon Islands) Mr. Kalpage (Sri Lanka) Mr. King (Barbados) Mr. Turnquest (Bahamas) This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
9,General debate,A_47_PV.28_E, 1992-10-07 ,Ssemoerere,Uganda,P.K.  Ssemoerere,UGA,
10,General debate,A_47_PV.28_E, 1992-10-07 ,Pashovski,Bulgaria,Slavi  Pashovski,BGR,
11,General debate,A_47_PV.28_E, 1992-10-07 ,Tshering,Bhutan,Ugyen  Tshering,BTN,Bhutan) hopes have been dampened on the one hand by the unleashing of old hostilities and new conflicts
3,General debate,A_47_PV.29_E, 1992-10-07 ,Moses,Micronesia,Resio  Moses,FSM,
4,General debate,A_47_PV.29_E, 1992-10-07 ,Young,Saint Vincent and the Grenadines,H.  Young,VCT,New York
5,General debate,A_47_PV.29_E, 1992-10-07 ,Musa,Belize,S.  Musa,BLZ,Office of Conference Services
6,General debate,A_47_PV.29_E, 1992-10-07 ,Muno,Malawi,L.G.  Muno,MWI,
7,General debate,A_47_PV.29_E, 1992-10-07 ,Mba Ekua Miko,Equatorial Guinea,B.  Mba Ekua Miko,GNQ,every success in the discharge of the noble and lofty mission that we have entrusted to him. I assure my dear brother and friend that in his efforts to ensure that the United Nations plays the part it is intended to play he will have the unflagging support of my country
8,General debate,A_47_PV.29_E, 1992-10-07 ,Moumin,Comoros,Amini Ali  Moumin,COM,
0,General debate,A_47_PV.30_E, 1992-10-08 ,Carlot Korman,Vanuatu,M.  Carlot Korman,VUT,Prime Minister of the Republic of Vanuatu Statement by the President Programme of work * This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
1,General debate,A_47_PV.30_E, 1992-10-08 ,Kaputin,Papua New Guinea,John  Kaputin,PNG,Papua New Guinea) 
2,General debate,A_47_PV.30_E, 1992-10-08 ,Rabuka,Fiji,S.L.  Rabuka,FJI,Prime Minister of the Republic of Fiji Statement by Mr. Kaputin (Papua New Guinea) Address by Mr. Maxime Carlot Korman
156,General debate,A_47_PV.4_E, 1992-09-21 ,Filali,Morocco,Abdellatif  Filali,MAR,Morocco) Following the progress achieved recently in disarmament and the increased awareness of the international community of environmental issues following the Earth Summit in Rio this year
157,General debate,A_47_PV.4_E, 1992-09-21 ,Mock,Austria,Alois  Mock,AUT,Austria) needed is pressure
158,General debate,A_47_PV.4_E, 1992-09-21 ,Chamorro,Nicaragua,Violeta  Chamorro,NIC,President of the Republic of Nicaragua General debate [9] (continued) Statements made by Mr. Mock (Austria) Mr. Filali (Morocco) Statement by the President 2 
159,General debate,A_47_PV.4_E, 1992-09-21 ,Bush,United States,1924-   George Bush,USA,President of the United States of America Address by Mrs. Violeta Barrios de Chamorro
160,General debate,A_47_PV.4_E, 1992-09-21 ,Lafer,Brazil,C.  Lafer,BRA,Brazil) 
147,General debate,A_47_PV.5_E, 1992-09-21 ,Shamuyarira,Zimbabwe,N.M.  Shamuyarira,ZWE,Zimbabwe) In this regard
148,General debate,A_47_PV.5_E, 1992-09-21 ,Nginga,Angola,D.M.  Nginga,AGO,Angola) month. I am speaking
149,General debate,A_47_PV.5_E, 1992-09-21 ,Di Tella,Argentina,G.  Di Tella,ARG,New York
150,General debate,A_47_PV.5_E, 1992-09-21 ,Vayrynen,Finland,Paavo  Vayrynen,FIN,
151,General debate,A_47_PV.5_E, 1992-09-21 ,Velayati,Iran,Ali Akbar  Velayati,IRN,President of the Republic of Bosnia and Herzegovina General debate [9] (continued) Statement made by Mrs. de St. Jorre (Seychelles) Address by Mrs. Gro Harlem Brundtland
152,General debate,A_47_PV.5_E, 1992-09-21 ,Brundtland,Norway,Gro Harlem  Brundtland,NOR,Prime Minister of the Kingdom of Norway Statements made by Mr. Velayati (Islamic Republic of Iran) Mr. Vayrynen (Finland) Mr. Di Telia (Argentina) Mr. Nginga (Angola) Mr. Shamuyarira (Zimbabwe) 2 
153,General debate,A_47_PV.5_E, 1992-09-21 ,St. Jorre,Seychelles,D. de  St. Jorre,SYC,2 United Nations Plaza
154,General debate,A_47_PV.5_E, 1992-09-21 ,Izetbegovic,Bosnia and Herzegovina,A.  Izetbegovic,BIH,President of the Republic of Bosnia and Herzegovina General debate [9] (continued) Statement made by Mrs. de St. Jorre (Seychelles) Address by Mrs. Gro Harlem Brundtland
155,General debate,A_47_PV.5_E, 1992-09-21 ,Gaviria Trujillo,Colombia,Cesar  Gaviria Trujillo,COL,President of the Republic of Colombia Address by Mr. Alija Izetbegovic
143,General debate,A_47_PV.6_E, 1992-09-22 ,Broek,Netherlands,Hans van den  Broek,NLD,
144,General debate,A_47_PV.6_E, 1992-09-22 ,Kozyrev,Russian Federation,Andrei Vladimirovich  Kozyrev,RUS,Russian Federation) 
145,General debate,A_47_PV.6_E, 1992-09-22 ,Roh,Republic of Korea,Tae Woo  Roh,KOR,President of the Republic of Korea General debate [9] (continued) Statement made by Mr. Hurd (United Kingdom) Proc \'me of work This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
146,General debate,A_47_PV.6_E, 1992-09-22 ,Aptidon,Djibouti,H.G.  Aptidon,DJI,President of the Republic of Djibouti Address by Mr. Roh Tae Woo
134,General debate,A_47_PV.7_E, 1992-09-22 ,Bongo,Gabon,P.  Bongo,GAB,first in 1977
135,General debate,A_47_PV.7_E, 1992-09-22 ,Pinheiro,Portugal,J.  Pinheiro,PRT,PRESIPENT OF THE REPUBLIC OF CROATIA 
136,General debate,A_47_PV.7_E, 1992-09-22 ,Silva Cimma,Chile,E.  Silva Cimma,CHL,New York
137,General debate,A_47_PV.7_E, 1992-09-22 ,Ugglas,Sweden,Margareta af  Ugglas,SWE,
138,General debate,A_47_PV.7_E, 1992-09-22 ,Skubiszewski,Poland,K.  Skubiszewski,POL,for the skilful manner in which he steered the work of the forty-sixth session. Prominent among the challenges we have to meet is the protection of human rights in all their dimensions
139,General debate,A_47_PV.7_E, 1992-09-22 ,Watanabe,Japan,M.  Watanabe,JPN,Japan) I turn now to the subject of the environment and development. It is very important that the follow-up to the United Nations Conference on Environment and Development
140,General debate,A_47_PV.7_E, 1992-09-22 ,Kanju,Pakistan,M.  Kanju,PAK,New York
141,General debate,A_47_PV.7_E, 1992-09-22 ,Vassiliou,Cyprus,G.  Vassiliou,CYP,President of the Republic of Cyprus General debate [9] (continued) Statements made by Mr. Kanju (Pakistan) Mr. Watanabe (Japan) Mr. Skubiszewski (Poland) Mrs. af Ugglas (Sweden) Mr. Silva Cimma (Chile) Scale of assessments for the apportionment of the expenses of the United Nations [111] (continued) General debate [9] (continued) Statements made by Mr. Pinheiro (Portugal) Mrs. Bongo (Gabon) Adoption of the agenda and organization of work [8] (continued) 2 
142,General debate,A_47_PV.7_E, 1992-09-22 ,Tudjman,Croatia,Franjo  Tudjman,HRV,President of the Republic of Croatia Address by Mr. George Vassiliou
119,General debate,A_47_PV.9_E, 1992-09-23 ,Nastase,Romania,A.  Nastase,ROU,Romania) 
120,General debate,A_47_PV.9_E, 1992-09-23 ,Bolkiah,Brunei Darussalam,M.  Bolkiah,BRN,New York
121,General debate,A_47_PV.9_E, 1992-09-23 ,Ellemann-Jensen,Denmark,U.  Ellemann-Jensen,DNK,Denmark) 
122,General debate,A_47_PV.9_E, 1992-09-23 ,Abdullah,Malaysia,A.B.  Abdullah,MYS,
123,General debate,A_47_PV.9_E, 1992-09-23 ,Bounkoulou,Congo,B.  Bounkoulou,COG,Congo) In all times
124,General debate,A_47_PV.9_E, 1992-09-23 ,Brunhart,Liechtenstein,H.  Brunhart,LIE,Head of Government of the Principality of Liechtenstein Statements made by Mr. Bounkoulou (Congo) Mr. Abdullah (Malaysia) Mr. Ellemann-Jensen (Denmark) Prince Mohamed Bolkiahh (Brunei Darussalam) Mr. Nastase (Romania) 2 
125,General debate,A_47_PV.9_E, 1992-09-23 ,Solana Morales,Mexico,F.  Solana Morales,MEX,I pay a tribute to all the Bolivians who made possible the enormous advances we have achieved in this fight against one of the cruelest and most pernicious forms of corruption in contemporary society. I wish to express my special thanks to the self-sacrificing workers and farmers of my country. Tomorrow
126,General debate,A_47_PV.9_E, 1992-09-23 ,Strasser,Sierra Leone,V.E.M.  Strasser,SLE,Chairman of the National Provisional Ruling Council of the Republic of Sierra Leone General debate [9] (continued) Statement made bv Mr. Solana Morales (Mexico) This record contains the original text of speeches delivered in English and interpretations of speeches in the other languages. 
127,General debate,A_47_PV.9_E, 1992-09-23 ,Paz Zamora,Bolivia,J.  Paz Zamora,BOL,President of the Republic of Bolivia Address by Mr. Valentine E. M. Strasser
