,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
985,General debate,A_52_PV.13_E, 1997-09-26 ,Matutes,Spain,Abel  Matutes,ESP,Minister for Foreign Affairs of Spain. 21 General Assembly Fifty-second session the outset Mr. Matutes (Spain) (interpretation from Spanish): I should like at to make two imperative acknowledgments. 
986,General debate,A_52_PV.13_E, 1997-09-26 ,Nano,Albania,Fatos  Nano,ALB,Prime Minister of the Republic of Albania 
987,General debate,A_52_PV.13_E, 1997-09-26 ,Rosati,Poland,Dariusz  Rosati,POL,Minister for Foreign Affairs of the Republic of Poland. Mr. Rosati (Poland): At the outset I would like to offer my sincere congratulations upon Mr. Udovenkos election to the honourable post of President of the United Nations General Assembly at its fifty-second session. 
988,General debate,A_52_PV.13_E, 1997-09-26 ,Badawi,Malaysia,Abdullah  Badawi,MYS,Minister for Foreign Affairs of Malaysia. Mr. Abdullah (Malaysia): Allow me at the outset
989,General debate,A_52_PV.13_E, 1997-09-26 ,Sant,Malta,Alfred  Sant,MLT,Prime Minister of the Republic of Malta 
990,General debate,A_52_PV.13_E, 1997-09-26 ,Mswati III,Swaziland,1968-   King of Swaziland Mswati III,SWZ,Head of State of the Kingdom of Swaziland 
976,General debate,A_52_PV.14_E, 1997-09-26 ,Kategaya,Uganda,Eriya Tukahirwa  Kategaya,UGA,First Deputy Prime Minister and Minister for Foreign Affairs of Uganda. Mr. Kategaya (Uganda): Permit me
977,General debate,A_52_PV.14_E, 1997-09-26 ,Prlic,Bosnia and Herzegovina,Jadranko  Prlic,BIH,
978,General debate,A_52_PV.14_E, 1997-09-26 ,Arias,Panama,Ricardo Alberto  Arias,PAN,and I now call on him. Mr. Arias (Panama) (interpretation from Spanish): 
979,General debate,A_52_PV.14_E, 1997-09-26 ,Cem,Turkey,Ismail  Cem,TUR,for the effective manner in which he performed his functions. 
980,General debate,A_52_PV.14_E, 1997-09-26 ,Gyaw,Myanmar,Ohn  Gyaw,MMR,Minister for Foreign Affairs of Myanmar. Mr. Gyaw (Myanmar): Allow me to begin by congratulating His Excellency Mr. Hennadiy Udovenko on his unanimous election as President of the fifty-second session of the General Assembly. His outstanding diplomatic skills and long experience in foreign affairs assure us that he will lead our deliberations at the present session to a successful conclusion. May I also pay our tribute to his predecessor
981,General debate,A_52_PV.14_E, 1997-09-26 ,Maecha,Comoros,Mtara  Maecha,COM,Special Envoy of the President of the Republic and the Minister and Telecommunications of Comoros
982,General debate,A_52_PV.14_E, 1997-09-26 ,Pangalos,Greece,Theodoros  Pangalos,GRC,
983,General debate,A_52_PV.14_E, 1997-09-26 ,Albert II,Monaco,Prince of Monaco  Albert II,MCO,Crown Prince of the Principality of Monaco 
957,General debate,A_52_PV.15_E, 1997-09-29 ,Tabacaru,Republic of Moldova,Nicolae  Tabacaru,MDA,
958,General debate,A_52_PV.15_E, 1997-09-29 ,Levy,Israel,David  Levy,ISR,
959,General debate,A_52_PV.15_E, 1997-09-29 ,Taha,Sudan,Ali Osman  Taha,SDN,Minister for External Relations of Sudan
960,General debate,A_52_PV.15_E, 1997-09-29 ,Powles,New Zealand,Michael  Powles,NZL,
961,General debate,A_52_PV.15_E, 1997-09-29 ,Moussa,Egypt,Amre  Moussa,EGY,Minister for Foreign Affairs of Egypt. Mr. Moussa (Egypt) (interpretation from Arabic): Mr. President
962,General debate,A_52_PV.15_E, 1997-09-29 ,Jayakumar,Singapore,Shunmugam  Jayakumar,SGP,
963,General debate,A_52_PV.15_E, 1997-09-29 ,Yoo,Republic of Korea,Chong-Ha  Yoo,KOR,Minister for Foreign Affairs of the Republic of Korea. Mr. Yoo (Republic of Korea): I congratulate you
964,General debate,A_52_PV.15_E, 1997-09-29 ,Douglas,Saint Kitts and Nevis,Denzil  Douglas,KNA,Prime Minister and Minister for National Security
965,General debate,A_52_PV.16_E, 1997-09-29 ,Lim,Republic of Korea,Sungnam  Lim,KOR,
966,General debate,A_52_PV.16_E, 1997-09-29 ,Gorelik,Russian Federation,Aleksandr  Gorelik,RUS,
967,General debate,A_52_PV.16_E, 1997-09-29 ,Choe Myong,Democratic People's Republic of Korea,Nam  Choe Myong,PRK,enhancing our development prospects. thus It Our world is merging into one globally encompassing dynamo of change
968,General debate,A_52_PV.16_E, 1997-09-29 ,Thapa,Nepal,Kamal  Thapa,NPL,Minister for Foreign Affairs of Nepal. Mr. Thapa (Nepal): First of all
969,General debate,A_52_PV.16_E, 1997-09-29 ,Ouedraogo,Burkina Faso,Ablasse  Ouedraogo,BFA,Minister for Foreign Affairs of Burkina Faso. country — Ukraine — your Mr. Ouedraogo (Burkina Faso) (interpretation from French): Sir
970,General debate,A_52_PV.16_E, 1997-09-29 ,Abulhasan,Kuwait,Mohammad A.  Abulhasan,KWT,
971,General debate,A_52_PV.16_E, 1997-09-29 ,Bouez,Lebanon,Fares  Bouez,LBN,
972,General debate,A_52_PV.16_E, 1997-09-29 ,Chaiyasan,Thailand,Prachuab  Chaiyasan,THA,
973,General debate,A_52_PV.16_E, 1997-09-29 ,Siazon,Philippines,Domingo L.  Siazon,PHL,Jr.
974,General debate,A_52_PV.16_E, 1997-09-29 ,Andjaba,Namibia,Martin  Andjaba,NAM,Chairman of the delegation of Namibia. I give him the floor. Mr. Andjaba (Namibia): I congratulate you
975,General debate,A_52_PV.16_E, 1997-09-29 ,Banzer Suarez,Bolivia,Hugo  Banzer Suarez,BOL,Constitutional President of the Republic of Bolivia 
942,General debate,A_52_PV.17_E, 1997-09-30 ,Dorda,Libyan Arab Jamahiriya,Abuzed  Dorda,LBY,
943,General debate,A_52_PV.17_E, 1997-09-30 ,Willi,Liechtenstein,Andrea  Willi,LIE,
944,General debate,A_52_PV.17_E, 1997-09-30 ,Tokaev,Kazakhstan,Kasymzhomart  Tokaev,KAZ,Minister for Foreign Affairs of Kazakhstan
945,General debate,A_52_PV.17_E, 1997-09-30 ,Maope,Lesotho,Kelebone  Maope,LSO,
946,General debate,A_52_PV.17_E, 1997-09-30 ,Purryag,Mauritius,Rajkeswur  Purryag,MUS,Deputy Prime Minister and Minister for Foreign Affairs and International Trade of Mauritius. Mr. Purryag (Mauritius): Mr. President
947,General debate,A_52_PV.17_E, 1997-09-30 ,Maraj,Trinidad and Tobago,Ralph  Maraj,TTO,
948,General debate,A_52_PV.17_E, 1997-09-30 ,Bolkiah,Brunei Darussalam,Mohamed  Bolkiah,BRN,
949,General debate,A_52_PV.18_E, 1997-09-30 ,Mihailova,Bulgaria,Nadezhda  Mihailova,BGR,
950,General debate,A_52_PV.18_E, 1997-09-30 ,Shikhmuradov,Turkmenistan,Boris  Shikhmuradov,TKM,on whom I now call. Mr. Shikhmuradov (Turkmenistan) (interpretation from Russian): Allow me to congratulate Mr. Udovenko
951,General debate,A_52_PV.18_E, 1997-09-30 ,Zouari,Tunisia,Abderrahim  Zouari,TUN,
952,General debate,A_52_PV.18_E, 1997-09-30 ,Arzoumanian,Armenia,Alexander  Arzoumanian,ARM,Minister Republic of Armenia. I begin (Armenia): Mr. Arzoumanian by congratulating Mr. Hennadiy Udovenko on his election as President of the General Assembly at its fifty-second session. I am confident that the skills and vast experience he has acquired throughout his distinguished diplomatic career will provide the guidance we need to guarantee the successful outcome of the session. I must also recall the remarkable diligence of his predecessor
953,General debate,A_52_PV.18_E, 1997-09-30 ,Al-Khalifa,Bahrain,Mohammed  Al-Khalifa,BHR,
954,General debate,A_52_PV.18_E, 1997-09-30 ,Alatas,Indonesia,Ali  Alatas,IDN,held last April in there should be no partial or selective New Delhi
955,General debate,A_52_PV.18_E, 1997-09-30 ,Ramos,Uruguay,Alvaro  Ramos,URY,
956,General debate,A_52_PV.18_E, 1997-09-30 ,Mayaki,Niger,Ibrahim Assane  Mayaki,NER,President of the Republic of Niger
926,General debate,A_52_PV.19_E, 1997-10-01 ,Al-Shara',Syrian Arab Republic,Farouk  Al-Shara',SYR,
927,General debate,A_52_PV.19_E, 1997-10-01 ,Robaina Gonzalez,Cuba,Roberto  Robaina Gonzalez,CUB,
928,General debate,A_52_PV.19_E, 1997-10-01 ,Chipeta,Malawi,Mapopa  Chipeta,MWI,MP
929,General debate,A_52_PV.19_E, 1997-10-01 ,Karaha,Democratic Republic of the Congo,Bizima  Karaha,COD,Minister for Foreign Affairs of the Democratic Republic of the Congo. Mr. Karaha (Democratic Republic of the Congo) (interpretation from French): I wish from this rostrum to congratulate His Excellency Mr. Hennadiy Udovenko on his unanimous election to the presidency of the General Assembly at its fifty-second session. I am certain that the successful conduct of the work of this session will justify the confidence we all have in his outstanding qualities as a statesman. 19th plenary meeting 1 October 1997 I wish also to pay tribute to his predecessor
930,General debate,A_52_PV.19_E, 1997-10-01 ,Kovács,Hungary,László  Kovács,HUN,
931,General debate,A_52_PV.19_E, 1997-10-01 ,Kabbah,Sierra Leone,Ahmad  Kabbah,SLE,President of the Republic of Sierra Leone 
932,General debate,A_52_PV.19_E, 1997-10-01 ,Azad,Bangladesh,Abdus Samad  Azad,BGD,
933,General debate,A_52_PV.19_E, 1997-10-01 ,Vu,Viet Nam,Khoan.  Vu,VNM,
934,General debate,A_52_PV.20_E, 1997-10-01 ,Osho,Benin,Pierre  Osho,BEN,Minister for Foreign Affairs and Cooperation of Benin. Mr. Osho (Benin) (interpretation from French): As I take the floor on behalf of the delegation of the Republic of Benin
935,General debate,A_52_PV.20_E, 1997-10-01 ,Abdullah,Afghanistan,Abdullah  Abdullah,AFG,stood on this podium to explain the dark and ominous movement known as the Taliban
936,General debate,A_52_PV.20_E, 1997-10-01 ,Longchamp,Haiti,Fritz  Longchamp,HTI,
937,General debate,A_52_PV.20_E, 1997-10-01 ,Lengsavad,Lao People's Democratic Republic,Somsavat  Lengsavad,LAO,on whom I now call. Mr. Lengsavad (Lao Peoples Democratic Republic) (spoke in Laotian; interpretation from French text furnished by the delegation): In accordance with tradition
938,General debate,A_52_PV.20_E, 1997-10-01 ,Attaf,Algeria,Ahmed  Attaf,DZA,Minister for Foreign Affairs of Algeria. Mr. Attaf (Algeria) (interpretation from Arabic): Your election to the presidency of the General Assembly at its fifty-second session
939,General debate,A_52_PV.20_E, 1997-10-01 ,Lewis,Antigua and Barbuda,Patrick  Lewis,ATG,
940,General debate,A_52_PV.20_E, 1997-10-01 ,Barrow,Belize,Dean  Barrow,BLZ,
941,General debate,A_52_PV.20_E, 1997-10-01 ,Velliste,Estonia,Trivimi  Velliste,EST,
911,General debate,A_52_PV.21_E, 1997-10-02 ,Captan,Liberia,Monie  Captan,LBR,to whom I give the floor. Mr. Captan (Liberia): I have the honour to present my Excellency personal Mr. Hennadiy Udovenko and to wish him every success during his presidency. compliments to His General Assembly Fifty-second session I have the honour also to deliver the address of His Excellency Mr. Charles Ghankay Taylor
912,General debate,A_52_PV.21_E, 1997-10-02 ,Muller,Marshall Islands,Phillip H.  Muller,MHL,
913,General debate,A_52_PV.21_E, 1997-10-02 ,Mwanamwambwa,Zambia,Amusaa  Mwanamwambwa,ZMB,
914,General debate,A_52_PV.21_E, 1997-10-02 ,Oye Mba,Gabon,Casimir  Oye Mba,GAB,
915,General debate,A_52_PV.21_E, 1997-10-02 ,Sidibe,Mali,Modibo  Sidibe,MLI,Minister for Foreign Affairs of Mali and for Malians Living Abroad. I give him the floor. Mr. Sidibe (Mali) (interpretation from French): May I first of all congratulate you
916,General debate,A_52_PV.21_E, 1997-10-02 ,Antonovich,Belarus,Ivan Ivanovich  Antonovich,BLR,Minister for Foreign Affairs of Belarus. Mr. Antonovich (Belarus): It gives me particular pleasure to congratulate you
917,General debate,A_52_PV.21_E, 1997-10-02 ,James,Dominica,Edison  James,DMA,Prime Minister and Minister for External Affairs
918,General debate,A_52_PV.21_E, 1997-10-02 ,Al-Thani,Qatar,Meshal Hamad Mohamed J.   Al-Thani,QAT,
919,General debate,A_52_PV.22_E, 1997-10-02 ,Rukingama,Burundi,Luc  Rukingama,BDI,
920,General debate,A_52_PV.22_E, 1997-10-02 ,Essy,Côte d'Ivoire,Amara  Essy,CIV,
921,General debate,A_52_PV.22_E, 1997-10-02 ,Choe,Democratic People's Republic of Korea,Su Hon  Choe,PRK,held in Harare in June
922,General debate,A_52_PV.22_E, 1997-10-02 ,Annadif,Chad,Mahamat Saleh   Annadif,TCD,
923,General debate,A_52_PV.22_E, 1997-10-02 ,Simão,Mozambique,Leonardo Santos  Simão,MOZ,where the situation remains very disturbing in spite of the initiatives of the United Nations
924,General debate,A_52_PV.22_E, 1997-10-02 ,Al-Sahaf,Iraq,Mohammed Said  Al-Sahaf,IRQ,
925,General debate,A_52_PV.22_E, 1997-10-02 ,Niasse,Senegal,Moustapha  Niasse,SEN,
905,General debate,A_52_PV.23_E, 1997-10-03 ,Gasana,Rwanda,Anastase  Gasana,RWA,
906,General debate,A_52_PV.23_E, 1997-10-03 ,Anthony,Saint Lucia,Kenny  Anthony,LCA,Prime Minister
907,General debate,A_52_PV.23_E, 1997-10-03 ,Downer,Australia,Alexander  Downer,AUS,
908,General debate,A_52_PV.23_E, 1997-10-03 ,Mesfin,Ethiopia,Seyoum  Mesfin,ETH,
909,General debate,A_52_PV.23_E, 1997-10-03 ,Kadirgamar,Sri Lanka,Lakshman  Kadirgamar,LKA,M.P. 6 23rd plenary meeting 3 October 1997 Mr. Kadirgamar (Sri Lanka): May I begin
910,General debate,A_52_PV.23_E, 1997-10-03 ,Abdulla,Oman,Yousef  Abdulla,OMN,on whom I now call. Mr. Abdulla (Oman) (interpretation from Arabic): Mr. President
898,General debate,A_52_PV.24_E, 1997-10-03 ,Tsaty-Boungou,Congo,Destin-Arsene  Tsaty-Boungou,COG,Minister and Francophonie of the Congo. for Foreign Affairs Mr. Tsaty-Boungou (Congo) (interpretation from French): I wish to congratulate the President on his brilliant election to the presidency of the fifty-second session of the General Assembly. This election is both a sign of the respect his country enjoys in the international community and a tribute by the Members of our Organization to his qualities as a diplomat and his outstanding experience in the United Nations system. All of this is
899,General debate,A_52_PV.24_E, 1997-10-03 ,Al-Eryany,Yemen,Abdulkarim  Al-Eryany,YEM,apprised this Assembly in 1987 of the impending environmental disaster that rising sea levels posed to our country
900,General debate,A_52_PV.24_E, 1997-10-03 ,Kamara,Guinea,Lamime  Kamara,GIN,
901,General debate,A_52_PV.24_E, 1997-10-03 ,Oti,Solomon Islands,Patteson  Oti,SLB,Minister for Foreign Affairs and Trade of Solomon Islands. Mr. Oti (Solomon Islands): Eight weeks ago
902,General debate,A_52_PV.24_E, 1997-10-03 ,Jameel,Maldives,Fathulla  Jameel,MDV,
903,General debate,A_52_PV.24_E, 1997-10-03 ,Tarawneh,Jordan,Fayez  Tarawneh,JOR,
904,General debate,A_52_PV.24_E, 1997-10-03 ,Razafimahaleo,Madagascar,Hirizo  Razafimahaleo,MDG,
886,General debate,A_52_PV.25_E, 1997-10-06 ,Njie,Gambia,Omar Yusupha  Njie,GMB,
887,General debate,A_52_PV.25_E, 1997-10-06 ,Altangerel,Mongolia,Shukheriin  Altangerel,MNG,Minister for Foreign Affairs of Mongolia. Mr. Altangerel (Mongolia) (spoke in Mongolian; furnished by the delegation): It gives me English text pleasure to congratulate His Excellency Mr. Udovenko
888,General debate,A_52_PV.25_E, 1997-10-06 ,Olhaye,Djibouti,Roble  Olhaye,DJI,
889,General debate,A_52_PV.25_E, 1997-10-06 ,Miller,Barbados,Billie  Miller,BRB,Deputy Prime Minister and Minister for Foreign Affairs
890,General debate,A_52_PV.25_E, 1997-10-06 ,Kouliev,Azerbaijan,Eldar  Kouliev,AZE,Chairman of the Delegation of Azerbaijan. Mr. Kouliev (Azerbaijan) (interpretation from Russian): Allow me first of all
891,General debate,A_52_PV.25_E, 1997-10-06 ,Gatti,San Marino,Gabriele  Gatti,SMR,
892,General debate,A_52_PV.25_E, 1997-10-06 ,Clerides,Cyprus,Glafcos  Clerides,CYP,President of the Republic of Cyprus 
893,General debate,A_52_PV.26_E, 1997-10-06 ,Fletcher,Grenada,Raphael  Fletcher,GRD,
894,General debate,A_52_PV.26_E, 1997-10-06 ,Merafhe,Botswana,Mompati S.  Merafhe,BWA,MP
895,General debate,A_52_PV.26_E, 1997-10-06 ,Snijders,Suriname,Errol Glenn  Snijders,SUR,
896,General debate,A_52_PV.26_E, 1997-10-06 ,Tsering,Bhutan,Dawa  Tsering,BTN,
897,General debate,A_52_PV.26_E, 1997-10-06 ,Silva,Guinea-Bissau,Fernando Delfim da  Silva,GNB,on whom I now call. text furnished by from French Mr. da Silva (Guinea-Bissau) (spoke in Portuguese; interpretation the delegation): Allow me to congratulate you
879,General debate,A_52_PV.27_E, 1997-10-07 ,Vohor,Vanuatu,Rialuth Serge  Vohor,VUT,Prime Minister of the Republic of Vanuatu 
880,General debate,A_52_PV.27_E, 1997-10-07 ,Bostwick,Bahamas,Janet  Bostwick,BHS,
881,General debate,A_52_PV.27_E, 1997-10-07 ,Imanaliev,Kyrgyzstan,Muratbek  Imanaliev,KGZ,
882,General debate,A_52_PV.27_E, 1997-10-07 ,Oyono Ndong Mifumu,Equatorial Guinea,Miguel  Oyono Ndong Mifumu,GNQ,
883,General debate,A_52_PV.27_E, 1997-10-07 ,Bonnelame,Seychelles,Jérémie  Bonnelame,SYC,Minister for Foreign Affairs of Seychelles. Mr. Bonnelame (Seychelles) (interpretation from French): I take this opportunity to congratulate you
884,General debate,A_52_PV.27_E, 1997-10-07 ,Koba,Central African Republic,Henry  Koba,CAF,
885,General debate,A_52_PV.27_E, 1997-10-07 ,Kamilov,Uzbekistan,Abdulaziz  Kamilov,UZB,
874,General debate,A_52_PV.28_E, 1997-10-07 ,Musyoka,Kenya,Stephen Kalonzo  Musyoka,KEN,
875,General debate,A_52_PV.28_E, 1997-10-07 ,Allen,Saint Vincent and the Grenadines,Alpian  Allen,VCT,
876,General debate,A_52_PV.28_E, 1997-10-07 ,Weldensae,Eritrea,Haile  Weldensae,ERI,
877,General debate,A_52_PV.28_E, 1997-10-07 ,Ould Minnih,Mauritania,Ahmed  Ould Minnih,MRT,the Islamic Republic of Mauritania has completed the process of establishing constitutional institutions within the framework of a democratic process that began 11 years ago. This ensures that these institutions will be able to function normally within a multi-party system and a State based on the rule of law. My country is proud to state that we do not hold any political prisoners. as such freedoms
878,General debate,A_52_PV.28_E, 1997-10-07 ,Genia,Papua New Guinea,Kilroy  Genia,PNG,M.P. Mr. Genia (Papua New Guinea): On behalf of the people and Government of Papua New Guinea
1044,General debate,A_52_PV.5_E, 1997-09-22 ,Insulza,Chile,José Miguel  Insulza,CHL,
1045,General debate,A_52_PV.5_E, 1997-09-22 ,Kikwete,United Republic of Tanzania,Jakaya  Kikwete,TZA,Minister for Foreign Affairs and International Cooperation of the United Republic of Tanzania. He will also speak on behalf of the Group of 77. the outset
1046,General debate,A_52_PV.5_E, 1997-09-22 ,Rabuka,Fiji,Sitiveni  Rabuka,FJI,Prime Minister
1047,General debate,A_52_PV.5_E, 1997-09-22 ,Rasmussen,Denmark,Poul Nyrup  Rasmussen,DNK,Prime Minister of the Kingdom of Denmark 
1048,General debate,A_52_PV.5_E, 1997-09-22 ,Clinton,United States,Bill  Clinton,USA,President of the United States of America 5th plenary meeting 22 September 1997 
1049,General debate,A_52_PV.5_E, 1997-09-22 ,Lampreia,Brazil,Luiz Felipe Palmeira  Lampreia,BRA,
1036,General debate,A_52_PV.6_E, 1997-09-22 ,Kharrazi,Iran,Kamal  Kharrazi,IRN,
1037,General debate,A_52_PV.6_E, 1997-09-22 ,Menagarishvili,Georgia,Irakli  Menagarishvili,GEO,His Excellency Mr. Affairs Menagarishvili. 20 6th plenary meeting 22 September 1997 Mr. Menagarishvili (Georgia) (interpretation from Russian): I should like to begin by congratulating the Minister for Foreign Affairs of Ukraine
1038,General debate,A_52_PV.6_E, 1997-09-22 ,Zieleniec,Czech Republic,Josef  Zieleniec,CZE,
1039,General debate,A_52_PV.6_E, 1997-09-22 ,Nzo,South Africa,Alfred.  Nzo,ZAF,
1040,General debate,A_52_PV.6_E, 1997-09-22 ,Godal,Norway,Bjorn  Godal,NOR,
1041,General debate,A_52_PV.6_E, 1997-09-22 ,Sharif,Pakistan,Mohammad  Sharif,PAK,Prime Minister of the Islamic Republic of Pakistan 
1042,General debate,A_52_PV.6_E, 1997-09-22 ,Kuchma,Ukraine,L.D.  Kuchma,UKR,President of Ukraine 
1043,General debate,A_52_PV.6_E, 1997-09-22 ,Alemán Lacayo,Nicaragua,Arnoldo  Alemán Lacayo,NIC,President of the Republic of Nicaragua 
1021,General debate,A_52_PV.8_E, 1997-09-23 ,Reina Idiaquez,Honduras,Carlos Roberto  Reina Idiaquez,HND,President of the Republic of Honduras 
1022,General debate,A_52_PV.8_E, 1997-09-23 ,Calderon,El Salvador,Armando  Calderon,SLV,President of the Republic of El Salvador. 
1023,General debate,A_52_PV.8_E, 1997-09-23 ,Figueres Olsen,Costa Rica,Jose Maria  Figueres Olsen,CRI,President of the Republic of Costa Rica 
1024,General debate,A_52_PV.8_E, 1997-09-23 ,Arzu Irigoyen,Sistema de la Integración Centroamericana,Alvaro  Arzu Irigoyen,Sistema de la Integración Centroamericana,President of the Republic of Guatemala 
1025,General debate,A_52_PV.8_E, 1997-09-23 ,Mierlo,Netherlands,Hans van  Mierlo,NLD,
1026,General debate,A_52_PV.8_E, 1997-09-23 ,Gama,Portugal,Jaime  Gama,PRT,
1027,General debate,A_52_PV.8_E, 1997-09-23 ,Halonen,Finland,Tarja Kaarina  Halonen,FIN,
1028,General debate,A_52_PV.8_E, 1997-09-23 ,Obuchi,Japan,Keizo  Obuchi,JPN,Minister for Foreign Affairs of Japan. (spoke in (Japan) Mr. Obuchi Japanese; interpretation furnished by the delegation): I should like at the outset to extend my warmest compliments to His Excellency Mr. Hennadiy Udovenko
1029,General debate,A_52_PV.8_E, 1997-09-23 ,Wasmosy,Paraguay,Juan Carlos  Wasmosy,PRY,President of the Republic of Paraguay 
1014,General debate,A_52_PV.9_E, 1997-09-24 ,Gurria,Mexico,Angel  Gurria,MEX,Minister for Foreign Affairs of Mexico. Mr. Gurria (Mexico) (interpretation from Spanish): Let me first of all congratulate the President on his well- deserved election. It is a source of satisfaction to us that the President of his country
1015,General debate,A_52_PV.9_E, 1997-09-24 ,Védrine,France,Hubert  Védrine,FRA,and I now call upon him. Mr. Vedrine (France) (interpretation from French): May I first say
1016,General debate,A_52_PV.9_E, 1997-09-24 ,Qian,China,Qichen.  Qian,CHN,
1017,General debate,A_52_PV.9_E, 1997-09-24 ,Kinkel,Germany,Klaus  Kinkel,DEU,
1018,General debate,A_52_PV.9_E, 1997-09-24 ,Gujral,India,Inder Kumar  Gujral,IND,Prime Minister and Minister for Foreign Affairs of the Republic of India 
1019,General debate,A_52_PV.9_E, 1997-09-24 ,Gligorov,The former Yugoslav Republic of Macedonia,Kiro.  Gligorov,MKD,President of former Yugoslav Republic of Macedonia the 
1020,General debate,A_52_PV.9_E, 1997-09-24 ,Mugabe,OAU,Robert Gabriel  Mugabe,OAU,President of the Republic of Zimbabwe 
